subscription_id,customer_id,product_category,plan_type,start_date,status,cancellation_date
SUB01243,CUST03095,wellness_bundle,monthly,2024-09-14,active,
SUB01244,CUST03097,supplements,quarterly,2024-09-12,active,
SUB01245,CUST03098,skincare,monthly,2024-09-27,active,
SUB01246,CUST03099,wellness_bundle,monthly,2024-09-17,active,
SUB01247,CUST03100,skincare,monthly,2024-09-08,active,
SUB01248,CUST03101,wellness_bundle,monthly,2024-09-01,active,
SUB01249,CUST03102,skincare,monthly,2024-09-28,active,
SUB01250,CUST03104,skincare,monthly,2024-09-01,active,
SUB01251,CUST03105,haircare,monthly,2024-09-20,active,
SUB01252,CUST03106,skincare,monthly,2024-09-07,active,
SUB01253,CUST03112,haircare,monthly,2024-09-18,active,
SUB01254,CUST03113,haircare,quarterly,2024-09-11,active,
SUB01255,CUST03114,supplements,monthly,2024-09-28,active,
SUB01256,CUST03116,skincare,monthly,2024-09-18,active,
SUB01257,CUST03118,skincare,monthly,2024-09-25,active,
SUB01258,CUST03119,skincare,monthly,2024-09-17,active,
SUB01259,CUST03120,skincare,monthly,2024-09-19,active,
SUB01260,CUST03122,supplements,quarterly,2024-09-28,active,
SUB01261,CUST03125,skincare,monthly,2024-09-26,active,
SUB01262,CUST03126,skincare,monthly,2024-09-09,active,
SUB01263,CUST03127,skincare,quarterly,2024-09-21,active,
SUB01264,CUST03128,wellness_bundle,quarterly,2024-09-18,cancelled,2024-12-17
SUB01265,CUST03130,haircare,monthly,2024-09-04,active,
SUB01266,CUST03131,wellness_bundle,quarterly,2024-09-01,active,
SUB01267,CUST03133,skincare,quarterly,2024-09-08,active,
SUB01268,CUST03136,haircare,monthly,2024-09-15,active,
SUB01269,CUST03137,haircare,monthly,2024-09-25,active,
SUB01270,CUST03138,wellness_bundle,quarterly,2024-09-21,active,
SUB01271,CUST03139,skincare,monthly,2024-09-05,active,
SUB01272,CUST03141,supplements,monthly,2024-09-07,active,
SUB01273,CUST03144,haircare,monthly,2024-09-04,active,
SUB01274,CUST03148,haircare,monthly,2024-09-16,cancelled,2024-12-15
SUB01275,CUST03153,supplements,monthly,2024-09-18,cancelled,2024-10-18
SUB01276,CUST03160,haircare,quarterly,2024-09-25,active,
SUB01277,CUST03161,haircare,monthly,2024-09-25,active,
SUB01278,CUST03162,haircare,monthly,2024-09-05,cancelled,2024-11-04
SUB01279,CUST03163,skincare,monthly,2024-09-16,cancelled,2024-11-15
SUB01280,CUST03164,supplements,quarterly,2024-09-12,active,
SUB01281,CUST03167,haircare,quarterly,2024-09-29,active,
SUB01282,CUST03168,supplements,monthly,2024-09-07,active,
SUB01283,CUST03174,supplements,quarterly,2024-09-22,active,
SUB01284,CUST03177,skincare,monthly,2024-09-03,active,
SUB01285,CUST03178,wellness_bundle,quarterly,2024-09-19,active,
SUB01286,CUST03184,skincare,monthly,2024-09-07,active,
SUB01287,CUST03188,wellness_bundle,monthly,2024-09-13,active,
SUB01288,CUST03189,haircare,monthly,2024-09-24,active,
SUB01289,CUST03190,supplements,quarterly,2024-09-27,active,
SUB01290,CUST03191,supplements,monthly,2024-09-22,active,
SUB01291,CUST03193,haircare,monthly,2024-09-11,cancelled,2024-12-10
SUB01292,CUST03194,supplements,quarterly,2024-09-13,active,
SUB01293,CUST03195,haircare,monthly,2024-09-13,cancelled,2024-10-13
SUB01294,CUST03196,supplements,monthly,2024-09-06,cancelled,2024-10-06
SUB01295,CUST03197,skincare,quarterly,2024-09-13,active,
SUB01296,CUST03199,skincare,monthly,2024-09-26,cancelled,2024-10-26
SUB01297,CUST03200,skincare,monthly,2024-09-07,active,
SUB01298,CUST03201,wellness_bundle,monthly,2024-09-24,active,
SUB01299,CUST03202,wellness_bundle,monthly,2024-09-29,active,
SUB01300,CUST03204,supplements,monthly,2024-09-14,cancelled,2024-10-14
SUB01301,CUST03205,haircare,quarterly,2024-09-11,active,
SUB01302,CUST03206,haircare,quarterly,2024-09-18,active,
SUB01303,CUST03210,haircare,monthly,2024-09-28,active,
SUB01304,CUST03211,wellness_bundle,quarterly,2024-09-03,active,
SUB01305,CUST03212,haircare,quarterly,2024-09-22,active,
SUB01306,CUST03213,supplements,monthly,2024-09-08,cancelled,2024-10-08
SUB01307,CUST03217,supplements,monthly,2024-09-03,active,
SUB01308,CUST03223,skincare,quarterly,2024-09-20,active,
SUB01309,CUST03225,skincare,monthly,2024-09-25,active,
SUB01310,CUST03227,wellness_bundle,monthly,2024-09-09,cancelled,2024-10-09
SUB01311,CUST03229,supplements,monthly,2024-09-09,active,
SUB01312,CUST03230,supplements,monthly,2024-09-03,cancelled,2024-11-02
SUB01313,CUST03231,wellness_bundle,monthly,2024-09-15,active,
SUB01314,CUST03233,skincare,quarterly,2024-09-10,cancelled,2024-12-09
SUB01315,CUST03234,wellness_bundle,monthly,2024-09-06,active,
SUB01316,CUST03237,wellness_bundle,monthly,2024-09-24,active,
SUB01317,CUST03239,skincare,monthly,2024-09-14,active,
SUB01318,CUST03242,skincare,monthly,2024-09-08,active,
SUB01319,CUST03245,supplements,monthly,2024-09-04,active,
SUB01320,CUST03248,skincare,monthly,2024-09-24,cancelled,2024-12-23
SUB01321,CUST03249,skincare,quarterly,2024-09-09,cancelled,2024-12-08
SUB01322,CUST03250,supplements,monthly,2024-09-21,cancelled,2024-12-20
SUB01323,CUST03252,supplements,monthly,2024-09-11,cancelled,2024-12-10
SUB01324,CUST03254,wellness_bundle,monthly,2024-09-11,active,
SUB01325,CUST03255,haircare,monthly,2024-09-10,active,
SUB01326,CUST03256,wellness_bundle,monthly,2024-09-18,active,
SUB01327,CUST03257,skincare,quarterly,2024-09-18,active,
SUB01328,CUST03258,supplements,monthly,2024-09-28,active,
SUB01329,CUST03259,wellness_bundle,monthly,2024-09-10,active,
SUB01330,CUST03260,skincare,quarterly,2024-09-28,active,
SUB01331,CUST03261,skincare,monthly,2024-09-17,active,
SUB01332,CUST03262,supplements,monthly,2024-09-01,active,
SUB01333,CUST03266,supplements,monthly,2024-09-09,cancelled,2024-12-08
SUB01334,CUST03268,haircare,monthly,2024-09-10,cancelled,2024-12-09
SUB01335,CUST03269,haircare,monthly,2024-09-13,cancelled,2024-10-13
SUB01336,CUST03270,supplements,quarterly,2024-09-29,active,
SUB01337,CUST03272,wellness_bundle,quarterly,2024-09-18,active,
SUB01338,CUST03274,skincare,monthly,2024-09-03,active,
SUB01339,CUST03276,haircare,monthly,2024-09-16,active,
SUB01340,CUST03277,skincare,monthly,2024-09-03,active,
SUB01341,CUST03278,skincare,monthly,2024-09-24,active,
SUB01342,CUST03279,haircare,quarterly,2024-09-25,active,
SUB01343,CUST03281,haircare,monthly,2024-09-09,active,
SUB01344,CUST03282,skincare,quarterly,2024-09-15,active,
SUB01345,CUST03283,skincare,monthly,2024-09-16,cancelled,2024-11-15
SUB01346,CUST03284,supplements,quarterly,2024-09-06,active,
SUB01347,CUST03285,skincare,quarterly,2024-09-07,cancelled,2024-12-06
SUB01348,CUST03288,supplements,monthly,2024-09-26,active,
SUB01349,CUST03289,haircare,monthly,2024-09-07,active,
SUB01350,CUST03290,wellness_bundle,quarterly,2024-09-17,active,
SUB01351,CUST03291,supplements,monthly,2024-09-09,cancelled,2024-10-09
SUB01352,CUST03293,supplements,monthly,2024-09-24,active,
SUB01353,CUST03297,haircare,quarterly,2024-09-21,active,
SUB01354,CUST03300,wellness_bundle,monthly,2024-09-22,active,
SUB01355,CUST03301,supplements,monthly,2024-09-15,cancelled,2024-10-15
SUB01356,CUST03302,haircare,monthly,2024-09-05,active,
SUB01357,CUST03303,supplements,monthly,2024-09-01,active,
SUB01358,CUST03305,wellness_bundle,monthly,2024-09-22,active,
SUB01359,CUST03310,wellness_bundle,monthly,2024-10-09,active,
SUB01360,CUST03314,skincare,monthly,2024-10-16,active,
SUB01361,CUST03317,supplements,monthly,2024-10-26,active,
SUB01362,CUST03321,supplements,quarterly,2024-10-14,active,
SUB01363,CUST03327,haircare,monthly,2024-10-11,active,
SUB01364,CUST03331,wellness_bundle,monthly,2024-10-16,active,
SUB01365,CUST03337,supplements,monthly,2024-10-08,active,
SUB01366,CUST03339,haircare,monthly,2024-10-03,active,
SUB01367,CUST03343,supplements,monthly,2024-10-21,active,
SUB01368,CUST03350,supplements,quarterly,2024-10-08,active,
SUB01369,CUST03354,haircare,quarterly,2024-10-05,active,
SUB01370,CUST03361,wellness_bundle,monthly,2024-10-20,active,
SUB01371,CUST03366,supplements,monthly,2024-10-08,active,
SUB01372,CUST03368,haircare,monthly,2024-10-23,cancelled,2024-11-22
SUB01373,CUST03376,skincare,monthly,2024-10-28,active,
SUB01374,CUST03377,haircare,quarterly,2024-10-16,active,
SUB01375,CUST03384,wellness_bundle,monthly,2024-10-03,active,
SUB01376,CUST03386,skincare,quarterly,2024-10-22,active,
SUB01377,CUST03388,supplements,monthly,2024-10-26,active,
SUB01378,CUST03394,haircare,quarterly,2024-10-07,active,
SUB01379,CUST03398,wellness_bundle,monthly,2024-10-20,active,
SUB01380,CUST03401,wellness_bundle,monthly,2024-10-29,active,
SUB01381,CUST03402,skincare,monthly,2024-10-23,active,
SUB01382,CUST03406,supplements,monthly,2024-10-16,active,
SUB01383,CUST03408,supplements,monthly,2024-10-09,active,
SUB01384,CUST03409,wellness_bundle,monthly,2024-10-23,active,
SUB01385,CUST03411,skincare,monthly,2024-10-21,active,
SUB01386,CUST03414,supplements,monthly,2024-10-13,active,
SUB01387,CUST03415,supplements,quarterly,2024-10-25,active,
SUB01388,CUST03418,skincare,monthly,2024-10-25,active,
SUB01389,CUST03423,wellness_bundle,monthly,2024-10-26,active,
SUB01390,CUST03424,skincare,quarterly,2024-10-08,active,
SUB01391,CUST03426,haircare,quarterly,2024-10-11,active,
SUB01392,CUST03428,wellness_bundle,quarterly,2024-10-29,active,
SUB01393,CUST03430,haircare,monthly,2024-10-10,active,
SUB01394,CUST03431,haircare,monthly,2024-10-24,active,
SUB01395,CUST03435,supplements,monthly,2024-10-16,active,
SUB01396,CUST03436,supplements,monthly,2024-10-08,active,
SUB01397,CUST03437,supplements,monthly,2024-10-19,active,
SUB01398,CUST03442,skincare,monthly,2024-10-19,cancelled,2024-12-18
SUB01399,CUST03447,skincare,monthly,2024-10-25,active,
SUB01400,CUST03448,skincare,quarterly,2024-10-27,active,
SUB01401,CUST03449,wellness_bundle,quarterly,2024-10-10,active,
SUB01402,CUST03451,skincare,monthly,2024-10-09,active,
SUB01403,CUST03454,supplements,quarterly,2024-10-18,active,
SUB01404,CUST03455,wellness_bundle,monthly,2024-10-12,cancelled,2024-11-11
SUB01405,CUST03456,haircare,quarterly,2024-10-05,active,
SUB01406,CUST03457,supplements,monthly,2024-10-03,active,
SUB01407,CUST03459,supplements,quarterly,2024-10-14,active,
SUB01408,CUST03464,supplements,quarterly,2024-10-18,active,
SUB01409,CUST03468,skincare,quarterly,2024-10-23,active,
SUB01410,CUST03469,haircare,monthly,2024-10-25,active,
SUB01411,CUST03471,skincare,quarterly,2024-10-07,active,
SUB01412,CUST03473,supplements,quarterly,2024-10-12,active,
SUB01413,CUST03474,haircare,quarterly,2024-10-08,active,
SUB01414,CUST03479,wellness_bundle,monthly,2024-10-01,active,
SUB01415,CUST03483,supplements,quarterly,2024-10-04,active,
SUB01416,CUST03485,supplements,quarterly,2024-10-03,active,
SUB01417,CUST03487,skincare,monthly,2024-10-04,active,
SUB01418,CUST03489,haircare,monthly,2024-10-17,cancelled,2024-11-16
SUB01419,CUST03491,supplements,quarterly,2024-10-29,active,
SUB01420,CUST03498,skincare,monthly,2024-10-06,active,
SUB01421,CUST03503,supplements,monthly,2024-10-30,active,
SUB01422,CUST03508,skincare,monthly,2024-10-13,active,
SUB01423,CUST03510,skincare,monthly,2024-10-03,active,
SUB01424,CUST03535,wellness_bundle,monthly,2024-10-10,active,
SUB01425,CUST03536,skincare,quarterly,2024-10-23,active,
SUB01426,CUST03538,skincare,monthly,2024-10-04,active,
SUB01427,CUST03540,skincare,monthly,2024-10-10,active,
SUB01428,CUST03542,skincare,quarterly,2024-10-13,active,
SUB01429,CUST03543,skincare,quarterly,2024-10-15,active,
SUB01430,CUST03544,skincare,monthly,2024-10-02,active,
SUB01431,CUST03545,skincare,monthly,2024-10-04,active,
SUB01432,CUST03546,skincare,monthly,2024-10-21,active,
SUB01433,CUST03547,supplements,monthly,2024-10-02,cancelled,2024-12-01
SUB01434,CUST03548,supplements,quarterly,2024-10-05,active,
SUB01435,CUST03550,wellness_bundle,quarterly,2024-10-06,active,
SUB01436,CUST03551,supplements,quarterly,2024-10-09,active,
SUB01437,CUST03552,skincare,monthly,2024-10-16,active,
SUB01438,CUST03555,supplements,monthly,2024-10-05,active,
SUB01439,CUST03556,supplements,monthly,2024-10-20,cancelled,2024-12-19
SUB01440,CUST03558,skincare,monthly,2024-10-25,active,
SUB01441,CUST03559,haircare,monthly,2024-10-03,active,
SUB01442,CUST03560,haircare,quarterly,2024-10-02,active,
SUB01443,CUST03561,skincare,monthly,2024-10-30,active,
SUB01444,CUST03562,skincare,quarterly,2024-10-08,active,
SUB01445,CUST03563,haircare,monthly,2024-10-22,active,
SUB01446,CUST03568,wellness_bundle,monthly,2024-10-03,active,
SUB01447,CUST03569,haircare,monthly,2024-10-30,active,
SUB01448,CUST03570,haircare,monthly,2024-10-03,active,
SUB01449,CUST03571,skincare,monthly,2024-10-13,active,
SUB01450,CUST03573,supplements,monthly,2024-10-18,active,
SUB01451,CUST03574,wellness_bundle,monthly,2024-10-25,active,
SUB01452,CUST03576,supplements,quarterly,2024-10-25,active,
SUB01453,CUST03578,haircare,quarterly,2024-10-09,active,
SUB01454,CUST03579,skincare,monthly,2024-10-30,active,
SUB01455,CUST03580,skincare,monthly,2024-10-08,cancelled,2024-12-07
SUB01456,CUST03581,haircare,quarterly,2024-10-13,active,
SUB01457,CUST03583,supplements,monthly,2024-10-29,cancelled,2024-12-28
SUB01458,CUST03584,skincare,monthly,2024-10-26,active,
SUB01459,CUST03586,supplements,quarterly,2024-10-12,active,
SUB01460,CUST03587,skincare,monthly,2024-10-30,active,
SUB01461,CUST03588,supplements,monthly,2024-10-07,active,
SUB01462,CUST03589,supplements,quarterly,2024-10-23,active,
SUB01463,CUST03590,wellness_bundle,quarterly,2024-10-07,active,
SUB01464,CUST03591,wellness_bundle,quarterly,2024-10-19,active,
SUB01465,CUST03593,wellness_bundle,monthly,2024-10-30,active,
SUB01466,CUST03594,skincare,monthly,2024-10-07,active,
SUB01467,CUST03595,supplements,monthly,2024-10-18,active,
SUB01468,CUST03596,skincare,quarterly,2024-10-12,active,
SUB01469,CUST03597,haircare,quarterly,2024-10-28,active,
SUB01470,CUST03598,supplements,quarterly,2024-10-17,active,
SUB01471,CUST03599,haircare,quarterly,2024-10-26,active,
SUB01472,CUST03600,supplements,monthly,2024-10-01,active,
SUB01473,CUST03601,skincare,monthly,2024-10-19,active,
SUB01474,CUST03604,skincare,monthly,2024-10-07,active,
SUB01475,CUST03605,haircare,quarterly,2024-10-05,active,
SUB01476,CUST03606,skincare,monthly,2024-10-19,active,
SUB01477,CUST03608,haircare,quarterly,2024-10-22,active,
SUB01478,CUST03609,skincare,monthly,2024-10-18,active,
SUB01479,CUST03610,supplements,quarterly,2024-10-29,active,
SUB01480,CUST03612,haircare,monthly,2024-10-28,active,
SUB01481,CUST03615,skincare,quarterly,2024-10-05,active,
SUB01482,CUST03618,wellness_bundle,monthly,2024-10-26,active,
SUB01483,CUST03619,supplements,monthly,2024-10-28,active,
SUB01484,CUST03620,skincare,quarterly,2024-10-17,active,
SUB01485,CUST03623,supplements,monthly,2024-10-11,active,
SUB01486,CUST03627,haircare,quarterly,2024-10-13,active,
SUB01487,CUST03628,haircare,monthly,2024-10-09,active,
SUB01488,CUST03629,haircare,monthly,2024-10-30,active,
SUB01489,CUST03634,supplements,quarterly,2024-11-07,active,
SUB01490,CUST03635,skincare,monthly,2024-11-13,active,
SUB01491,CUST03636,supplements,quarterly,2024-11-15,active,
SUB01492,CUST03637,haircare,monthly,2024-11-07,active,
SUB01493,CUST03640,supplements,monthly,2024-11-03,cancelled,2024-12-03
SUB01494,CUST03643,supplements,monthly,2024-11-14,active,
SUB01495,CUST03645,haircare,monthly,2024-11-07,active,
SUB01496,CUST03653,skincare,quarterly,2024-11-19,active,
SUB01497,CUST03655,skincare,quarterly,2024-11-19,active,
SUB01498,CUST03661,wellness_bundle,monthly,2024-11-08,active,
SUB01499,CUST03667,wellness_bundle,monthly,2024-11-13,active,
SUB01500,CUST03668,skincare,monthly,2024-11-08,active,
SUB01501,CUST03669,supplements,quarterly,2024-11-04,active,
SUB01502,CUST03672,supplements,monthly,2024-11-13,active,
SUB01503,CUST03673,skincare,quarterly,2024-11-27,active,
SUB01504,CUST03674,skincare,monthly,2024-11-26,active,
SUB01505,CUST03678,supplements,quarterly,2024-11-07,active,
SUB01506,CUST03680,supplements,monthly,2024-11-14,active,
SUB01507,CUST03688,haircare,monthly,2024-11-06,active,
SUB01508,CUST03689,haircare,quarterly,2024-11-01,active,
SUB01509,CUST03693,skincare,monthly,2024-11-01,active,
SUB01510,CUST03696,skincare,monthly,2024-11-09,active,
SUB01511,CUST03699,skincare,quarterly,2024-11-06,active,
SUB01512,CUST03700,wellness_bundle,quarterly,2024-11-03,active,
SUB01513,CUST03707,skincare,quarterly,2024-11-18,active,
SUB01514,CUST03710,skincare,monthly,2024-11-06,cancelled,2024-12-06
SUB01515,CUST03712,supplements,quarterly,2024-11-10,active,
SUB01516,CUST03715,haircare,quarterly,2024-11-05,active,
SUB01517,CUST03720,haircare,monthly,2024-11-17,active,
SUB01518,CUST03722,supplements,monthly,2024-11-27,active,
SUB01519,CUST03724,wellness_bundle,monthly,2024-11-28,active,
SUB01520,CUST03728,skincare,monthly,2024-11-03,active,
SUB01521,CUST03730,haircare,monthly,2024-11-26,active,
SUB01522,CUST03739,supplements,monthly,2024-11-09,active,
SUB01523,CUST03741,supplements,quarterly,2024-11-25,active,
SUB01524,CUST03747,wellness_bundle,quarterly,2024-11-06,active,
SUB01525,CUST03748,skincare,quarterly,2024-11-09,active,
SUB01526,CUST03752,supplements,monthly,2024-11-11,active,
SUB01527,CUST03754,supplements,quarterly,2024-11-08,active,
SUB01528,CUST03759,haircare,monthly,2024-11-20,active,
SUB01529,CUST03765,wellness_bundle,monthly,2024-11-23,active,
SUB01530,CUST03768,haircare,quarterly,2024-11-12,active,
SUB01531,CUST03780,skincare,quarterly,2024-11-14,active,
SUB01532,CUST03781,haircare,monthly,2024-11-17,active,
SUB01533,CUST03782,supplements,monthly,2024-11-11,active,
SUB01534,CUST03783,supplements,monthly,2024-11-11,active,
SUB01535,CUST03784,skincare,monthly,2024-11-24,active,
SUB01536,CUST03788,supplements,monthly,2024-11-02,active,
SUB01537,CUST03791,supplements,monthly,2024-11-18,active,
SUB01538,CUST03792,skincare,monthly,2024-11-14,cancelled,2024-12-14
SUB01539,CUST03793,supplements,quarterly,2024-11-15,active,
SUB01540,CUST03794,skincare,monthly,2024-11-15,active,
SUB01541,CUST03797,haircare,quarterly,2024-11-13,active,
SUB01542,CUST03798,haircare,monthly,2024-11-21,active,
SUB01543,CUST03802,supplements,monthly,2024-11-08,active,
SUB01544,CUST03804,skincare,quarterly,2024-11-07,active,
SUB01545,CUST03811,skincare,quarterly,2024-11-15,active,
SUB01546,CUST03816,supplements,monthly,2024-11-14,cancelled,2024-12-14
SUB01547,CUST03817,skincare,quarterly,2024-11-20,active,
SUB01548,CUST03819,haircare,quarterly,2024-11-17,active,
SUB01549,CUST03821,skincare,quarterly,2024-11-19,active,
SUB01550,CUST03823,wellness_bundle,quarterly,2024-11-07,active,
SUB01551,CUST03824,haircare,quarterly,2024-11-16,active,
SUB01552,CUST03825,supplements,quarterly,2024-11-25,active,
SUB01553,CUST03828,skincare,monthly,2024-11-04,active,
SUB01554,CUST03829,supplements,quarterly,2024-11-14,active,
SUB01555,CUST03838,haircare,monthly,2024-11-14,active,
SUB01556,CUST03840,skincare,monthly,2024-11-03,active,
SUB01557,CUST03843,skincare,monthly,2024-11-16,active,
SUB01558,CUST03845,skincare,monthly,2024-11-20,active,
SUB01559,CUST03849,skincare,monthly,2024-11-06,active,
SUB01560,CUST03851,wellness_bundle,quarterly,2024-11-03,active,
SUB01561,CUST03853,skincare,quarterly,2024-11-13,active,
SUB01562,CUST03854,skincare,quarterly,2024-11-09,active,
SUB01563,CUST03855,wellness_bundle,monthly,2024-11-28,cancelled,2024-12-28
SUB01564,CUST03858,skincare,quarterly,2024-11-07,active,
SUB01565,CUST03860,wellness_bundle,monthly,2024-11-03,active,
SUB01566,CUST03861,wellness_bundle,monthly,2024-11-07,active,
SUB01567,CUST03862,supplements,monthly,2024-11-03,active,
SUB01568,CUST03863,supplements,monthly,2024-11-04,active,
SUB01569,CUST03865,wellness_bundle,quarterly,2024-11-25,active,
SUB01570,CUST03866,skincare,monthly,2024-11-04,active,
SUB01571,CUST03867,wellness_bundle,monthly,2024-11-07,active,
SUB01572,CUST03868,skincare,monthly,2024-11-29,active,
SUB01573,CUST03870,haircare,monthly,2024-11-01,active,
SUB01574,CUST03872,skincare,quarterly,2024-11-19,active,
SUB01575,CUST03875,supplements,quarterly,2024-11-03,active,
SUB01576,CUST03877,supplements,quarterly,2024-11-03,active,
SUB01577,CUST03878,haircare,monthly,2024-11-29,active,
SUB01578,CUST03879,supplements,monthly,2024-11-26,active,
SUB01579,CUST03881,skincare,monthly,2024-11-02,active,
SUB01580,CUST03885,skincare,monthly,2024-11-19,active,
SUB01581,CUST03887,skincare,monthly,2024-11-17,active,
SUB01582,CUST03890,haircare,monthly,2024-11-15,active,
SUB01583,CUST03892,supplements,monthly,2024-11-06,active,
SUB01584,CUST03901,supplements,monthly,2024-11-26,active,
SUB01585,CUST03903,supplements,quarterly,2024-11-29,active,
SUB01586,CUST03904,wellness_bundle,monthly,2024-11-02,cancelled,2024-12-02
SUB01587,CUST03905,skincare,monthly,2024-11-14,active,
SUB01588,CUST03911,supplements,quarterly,2024-11-16,active,
SUB01589,CUST03913,supplements,monthly,2024-11-26,active,
SUB01590,CUST03916,supplements,monthly,2024-11-29,active,
SUB01591,CUST03917,supplements,quarterly,2024-11-15,active,
SUB01592,CUST03920,supplements,monthly,2024-11-16,active,
SUB01593,CUST03922,supplements,monthly,2024-11-13,active,
SUB01594,CUST03923,supplements,monthly,2024-11-12,active,
SUB01595,CUST03926,haircare,quarterly,2024-11-28,active,
SUB01596,CUST03928,wellness_bundle,monthly,2024-11-18,active,
SUB01597,CUST03929,wellness_bundle,quarterly,2024-11-01,active,
SUB01598,CUST03942,skincare,quarterly,2024-11-15,active,
SUB01599,CUST03944,skincare,quarterly,2024-11-24,active,
SUB01600,CUST03945,haircare,monthly,2024-11-19,active,
SUB01601,CUST03950,supplements,monthly,2024-11-07,active,
SUB01602,CUST03957,supplements,monthly,2024-11-06,active,
SUB01603,CUST03961,wellness_bundle,quarterly,2024-11-10,active,
SUB01604,CUST03966,skincare,quarterly,2024-11-09,active,
SUB01605,CUST03974,haircare,monthly,2024-11-04,active,
SUB01606,CUST03975,supplements,monthly,2024-11-11,cancelled,2024-12-11
SUB01607,CUST03976,skincare,monthly,2024-11-26,active,
SUB01608,CUST03977,haircare,quarterly,2024-11-11,active,
SUB01609,CUST03979,skincare,monthly,2024-11-02,active,
SUB01610,CUST03981,skincare,monthly,2024-11-05,active,
SUB01611,CUST03982,supplements,monthly,2024-11-29,active,
SUB01612,CUST03983,haircare,monthly,2024-11-12,active,
SUB01613,CUST03984,supplements,quarterly,2024-11-21,active,
SUB01614,CUST03986,haircare,quarterly,2024-11-18,active,
SUB01615,CUST03988,skincare,quarterly,2024-11-21,active,
SUB01616,CUST03991,skincare,monthly,2024-11-24,active,
SUB01617,CUST03992,supplements,monthly,2024-11-11,active,
SUB01618,CUST03993,haircare,quarterly,2024-11-15,active,
SUB01619,CUST03995,wellness_bundle,quarterly,2024-11-26,active,
SUB01620,CUST03996,skincare,monthly,2024-11-08,active,
SUB01621,CUST03997,supplements,monthly,2024-11-10,active,
SUB01622,CUST03998,skincare,monthly,2024-11-03,active,
SUB01623,CUST03999,supplements,monthly,2024-11-05,cancelled,2024-12-05
SUB01624,CUST04000,haircare,quarterly,2024-11-16,active,
SUB01625,CUST04001,wellness_bundle,monthly,2024-11-06,active,
SUB01626,CUST04005,skincare,monthly,2024-11-03,active,
SUB01627,CUST04006,haircare,quarterly,2024-11-05,active,
SUB01628,CUST04007,supplements,quarterly,2024-11-05,active,
SUB01629,CUST04009,supplements,monthly,2024-11-04,cancelled,2024-12-04
SUB01630,CUST04010,skincare,monthly,2024-11-20,active,
SUB01631,CUST04013,wellness_bundle,quarterly,2024-11-29,active,
SUB01632,CUST04014,haircare,quarterly,2024-11-09,active,
SUB01633,CUST04015,wellness_bundle,quarterly,2024-11-06,active,
SUB01634,CUST04016,skincare,monthly,2024-11-29,active,
SUB01635,CUST04017,wellness_bundle,monthly,2024-11-02,active,
SUB01636,CUST04018,haircare,monthly,2024-11-09,active,
SUB01637,CUST04020,skincare,quarterly,2024-11-03,active,
SUB01638,CUST04021,skincare,monthly,2024-11-06,active,
SUB01639,CUST04023,supplements,monthly,2024-11-19,active,
SUB01640,CUST04025,supplements,monthly,2024-11-10,active,
SUB01641,CUST04026,skincare,monthly,2024-11-21,active,
SUB01642,CUST04027,haircare,monthly,2024-11-27,active,
SUB01643,CUST04028,skincare,quarterly,2024-11-27,active,
SUB01644,CUST04030,skincare,monthly,2024-11-01,active,
SUB01645,CUST04031,skincare,quarterly,2024-11-26,active,
SUB01646,CUST04032,supplements,monthly,2024-11-05,active,
SUB01647,CUST04033,skincare,monthly,2024-11-05,cancelled,2024-12-05
SUB01648,CUST04034,haircare,monthly,2024-11-25,active,
SUB01649,CUST04038,haircare,monthly,2024-11-11,active,
SUB01650,CUST04039,wellness_bundle,monthly,2024-11-01,cancelled,2024-12-01
SUB01651,CUST04041,skincare,quarterly,2024-11-03,active,
SUB01652,CUST04042,skincare,quarterly,2024-11-03,active,
SUB01653,CUST04043,supplements,monthly,2024-11-05,active,
SUB01654,CUST04044,skincare,monthly,2024-11-27,active,
SUB01655,CUST04046,supplements,monthly,2024-11-25,active,
SUB01656,CUST04047,skincare,quarterly,2024-11-18,active,
SUB01657,CUST04048,supplements,monthly,2024-11-11,active,
SUB01658,CUST04049,supplements,monthly,2024-11-25,active,
SUB01659,CUST04050,skincare,monthly,2024-11-09,active,
SUB01660,CUST04052,haircare,monthly,2024-11-05,active,
SUB01661,CUST04053,haircare,quarterly,2024-11-06,active,
SUB01662,CUST04056,skincare,monthly,2024-11-28,active,
SUB01663,CUST04058,supplements,quarterly,2024-11-23,active,
SUB01664,CUST04059,skincare,quarterly,2024-11-10,active,
SUB01665,CUST04060,skincare,monthly,2024-11-08,active,
SUB01666,CUST04061,haircare,monthly,2024-11-05,active,
SUB01667,CUST04063,supplements,monthly,2024-11-16,active,
SUB01668,CUST04065,supplements,monthly,2024-11-04,active,
SUB01669,CUST04067,supplements,quarterly,2024-11-26,active,
SUB01670,CUST04068,skincare,quarterly,2024-11-26,active,
SUB01671,CUST04070,supplements,monthly,2024-11-21,active,
SUB01672,CUST04071,skincare,monthly,2024-11-09,active,
SUB01673,CUST04072,wellness_bundle,quarterly,2024-11-02,active,
SUB01674,CUST04073,supplements,monthly,2024-11-03,active,
SUB01675,CUST04075,supplements,quarterly,2024-11-11,active,
SUB01676,CUST04076,haircare,quarterly,2024-11-28,active,
SUB01677,CUST04078,wellness_bundle,monthly,2024-11-21,active,
SUB01678,CUST04080,supplements,monthly,2024-11-26,active,
SUB01679,CUST04082,supplements,quarterly,2024-11-05,active,
SUB01680,CUST04083,supplements,monthly,2024-11-29,active,
