order_id,customer_id,subscription_id,order_date,product_category,country,gross_revenue,discount,net_revenue,returned,status
ORD009675,CUST03493,,2024-12-26,skincare,CA,37.9,0.0,37.9,False,completed
ORD009676,CUST03494,,2024-10-17,supplements,US,39.73,0.0,39.73,False,completed
ORD009677,CUST03494,,2024-11-06,supplements,US,31.19,0.0,31.19,False,completed
ORD009678,CUST03495,,2024-10-19,haircare,GB,40.21,4.07,36.14,False,completed
ORD009679,CUST03496,,2024-10-04,skincare,GB,51.46,11.15,40.31,False,completed
ORD009680,CUST03497,,2024-11-03,haircare,CA,47.03,0.0,7.05,True,returned
ORD009681,CUST03498,SUB01420,2024-10-06,skincare,US,41.46,0.0,41.46,False,completed
ORD009682,CUST03498,SUB01420,2024-11-05,skincare,US,44.84,0.0,44.84,False,completed
ORD009683,CUST03498,SUB01420,2024-12-05,skincare,US,42.23,0.0,42.23,False,completed
ORD009684,CUST03499,,2024-10-07,skincare,GB,45.4,8.78,36.62,False,completed
ORD009685,CUST03499,,2024-11-02,skincare,GB,39.44,6.91,32.53,False,completed
ORD009686,CUST03500,,2024-10-06,wellness_bundle,DE,68.21,8.48,1.75,True,returned
ORD009687,CUST03501,,2024-10-28,skincare,US,39.03,5.72,33.31,False,completed
ORD009688,CUST03502,,2024-10-24,supplements,US,34.13,0.0,34.13,False,completed
ORD009689,CUST03503,SUB01421,2024-10-30,supplements,GB,38.19,0.0,38.19,False,completed
ORD009690,CUST03503,SUB01421,2024-11-29,supplements,GB,37.55,0.0,37.55,False,completed
ORD009691,CUST03503,SUB01421,2024-12-29,supplements,GB,36.5,0.0,36.5,False,completed
ORD009692,CUST03504,,2024-10-29,haircare,US,32.24,0.0,32.24,False,completed
ORD009693,CUST03505,,2024-10-15,supplements,AU,40.54,7.78,32.76,False,completed
ORD009694,CUST03506,,2024-11-09,haircare,US,49.08,7.13,0.23,True,returned
ORD009695,CUST03507,,2024-10-29,haircare,GB,37.51,8.22,29.29,False,completed
ORD009696,CUST03508,SUB01422,2024-10-13,skincare,GB,40.75,0.0,40.75,False,completed
ORD009697,CUST03508,SUB01422,2024-11-12,skincare,GB,42.25,0.0,42.25,False,completed
ORD009698,CUST03508,SUB01422,2024-12-12,skincare,GB,41.14,0.0,41.14,False,completed
ORD009699,CUST03509,,2024-10-11,wellness_bundle,US,85.69,14.8,70.89,False,completed
ORD009700,CUST03509,,2024-12-03,wellness_bundle,US,78.31,0.0,78.31,False,completed
ORD009701,CUST03510,SUB01423,2024-10-03,skincare,GB,43.86,0.0,43.86,False,completed
ORD009702,CUST03510,SUB01423,2024-11-02,skincare,GB,42.39,0.0,42.39,False,completed
ORD009703,CUST03510,SUB01423,2024-12-02,skincare,GB,46.12,0.0,46.12,False,completed
ORD009704,CUST03511,,2024-11-01,supplements,GB,44.96,0.0,44.96,False,completed
ORD009705,CUST03512,,2024-10-12,skincare,US,47.39,5.85,41.54,False,completed
ORD009706,CUST03513,,2024-10-12,haircare,GB,44.15,0.0,6.62,True,returned
ORD009707,CUST03514,,2024-10-28,skincare,US,50.18,0.0,50.18,False,completed
ORD009708,CUST03514,,2024-12-18,skincare,US,40.7,0.0,40.7,False,completed
ORD009709,CUST03515,,2024-11-04,supplements,GB,29.37,0.0,29.37,False,completed
ORD009710,CUST03515,,2024-12-28,supplements,GB,38.73,0.0,5.81,True,returned
ORD009711,CUST03516,,2024-11-04,wellness_bundle,DE,81.7,9.18,72.52,False,completed
ORD009712,CUST03517,,2024-11-09,haircare,US,35.94,0.0,35.94,False,completed
ORD009713,CUST03517,,2024-12-26,haircare,US,48.86,0.0,48.86,False,completed
ORD009714,CUST03518,,2024-10-12,haircare,GB,44.09,0.0,44.09,False,completed
ORD009715,CUST03519,,2024-10-22,skincare,FR,45.23,0.0,6.78,True,returned
ORD009716,CUST03520,,2024-10-13,haircare,DE,51.69,12.25,39.44,False,completed
ORD009717,CUST03520,,2024-12-25,haircare,DE,39.12,4.05,35.07,False,completed
ORD009718,CUST03521,,2024-10-22,skincare,US,48.91,0.0,48.91,False,completed
ORD009719,CUST03522,,2024-11-09,haircare,AU,35.43,0.0,35.43,False,completed
ORD009720,CUST03523,,2024-10-10,skincare,GB,55.06,10.39,-2.13,True,returned
ORD009721,CUST03524,,2024-10-20,wellness_bundle,GB,86.01,0.0,86.01,False,completed
ORD009722,CUST03525,,2024-10-11,supplements,US,44.03,9.85,-3.25,True,returned
ORD009723,CUST03525,,2024-11-14,supplements,US,36.5,0.0,36.5,False,completed
ORD009724,CUST03526,,2024-10-28,skincare,DE,57.56,7.62,49.94,False,completed
ORD009725,CUST03526,,2024-12-24,skincare,DE,50.99,9.63,41.36,False,completed
ORD009726,CUST03527,,2024-10-09,haircare,FR,34.93,0.0,5.24,True,returned
ORD009727,CUST03528,,2024-10-03,haircare,AU,47.12,0.0,47.12,False,completed
ORD009728,CUST03529,,2024-10-20,supplements,GB,39.06,0.0,39.06,False,completed
ORD009729,CUST03529,,2024-12-13,supplements,GB,36.34,4.02,32.32,False,completed
ORD009730,CUST03530,,2024-10-09,supplements,DE,28.46,0.0,28.46,False,completed
ORD009731,CUST03531,,2024-10-13,supplements,AU,43.57,0.0,43.57,False,completed
ORD009732,CUST03532,,2024-10-17,skincare,GB,56.01,10.54,45.47,False,completed
ORD009733,CUST03533,,2024-10-09,haircare,GB,38.97,4.53,34.44,False,completed
ORD009734,CUST03534,,2024-11-03,skincare,US,39.33,0.0,39.33,False,completed
ORD009735,CUST03535,SUB01424,2024-10-10,wellness_bundle,FR,74.07,0.0,74.07,False,completed
ORD009736,CUST03535,SUB01424,2024-11-09,wellness_bundle,FR,80.27,0.0,80.27,False,completed
ORD009737,CUST03535,SUB01424,2024-12-09,wellness_bundle,FR,73.74,0.0,73.74,False,completed
ORD009738,CUST03536,SUB01425,2024-10-23,skincare,US,42.82,0.0,42.82,False,completed
ORD009739,CUST03537,,2024-10-21,supplements,GB,29.44,0.0,29.44,False,completed
ORD009740,CUST03538,SUB01426,2024-10-04,skincare,GB,41.44,0.0,41.44,False,completed
ORD009741,CUST03538,SUB01426,2024-11-03,skincare,GB,45.91,0.0,45.91,False,completed
ORD009742,CUST03538,SUB01426,2024-12-03,skincare,GB,44.32,0.0,44.32,False,completed
ORD009743,CUST03539,,2024-11-04,skincare,FR,37.26,0.0,37.26,False,completed
ORD009744,CUST03540,SUB01427,2024-10-10,skincare,CA,47.35,0.0,47.35,False,completed
ORD009745,CUST03540,SUB01427,2024-11-09,skincare,CA,49.22,0.0,49.22,False,completed
ORD009746,CUST03540,SUB01427,2024-12-09,skincare,CA,45.26,0.0,45.26,False,completed
ORD009747,CUST03541,,2024-10-14,haircare,DE,33.78,0.0,5.07,True,returned
ORD009748,CUST03541,,2024-11-15,haircare,DE,32.21,0.0,32.21,False,completed
ORD009749,CUST03542,SUB01428,2024-10-13,skincare,US,47.26,0.0,47.26,False,completed
ORD009750,CUST03543,SUB01429,2024-10-15,skincare,FR,44.93,0.0,44.93,False,completed
ORD009751,CUST03544,SUB01430,2024-10-02,skincare,DE,40.76,0.0,40.76,False,completed
ORD009752,CUST03544,SUB01430,2024-11-01,skincare,DE,49.21,0.0,49.21,False,completed
ORD009753,CUST03544,SUB01430,2024-12-01,skincare,DE,45.55,0.0,45.55,False,completed
ORD009754,CUST03544,SUB01430,2024-12-31,skincare,DE,42.14,0.0,42.14,False,completed
ORD009755,CUST03545,SUB01431,2024-10-04,skincare,GB,47.75,0.0,47.75,False,completed
ORD009756,CUST03545,SUB01431,2024-11-03,skincare,GB,46.22,0.0,6.93,True,returned
ORD009757,CUST03545,SUB01431,2024-12-03,skincare,GB,41.52,0.0,41.52,False,completed
ORD009758,CUST03546,SUB01432,2024-10-21,skincare,GB,42.3,0.0,42.3,False,completed
ORD009759,CUST03546,SUB01432,2024-11-20,skincare,GB,43.89,0.0,43.89,False,completed
ORD009760,CUST03546,SUB01432,2024-12-20,skincare,GB,47.56,0.0,47.56,False,completed
ORD009761,CUST03547,SUB01433,2024-10-02,supplements,GB,32.39,0.0,32.39,False,completed
ORD009762,CUST03547,SUB01433,2024-11-01,supplements,GB,36.96,0.0,36.96,False,completed
ORD009763,CUST03547,SUB01433,2024-12-01,supplements,GB,34.77,0.0,34.77,False,completed
ORD009764,CUST03548,SUB01434,2024-10-05,supplements,DE,34.24,0.0,34.24,False,completed
ORD009765,CUST03549,,2024-11-06,wellness_bundle,US,60.89,0.0,9.13,True,returned
ORD009766,CUST03550,SUB01435,2024-10-06,wellness_bundle,GB,80.74,0.0,80.74,False,completed
ORD009767,CUST03551,SUB01436,2024-10-09,supplements,GB,37.63,0.0,37.63,False,completed
ORD009768,CUST03552,SUB01437,2024-10-16,skincare,GB,44.41,0.0,44.41,False,completed
ORD009769,CUST03552,SUB01437,2024-11-15,skincare,GB,43.44,0.0,43.44,False,completed
ORD009770,CUST03552,SUB01437,2024-12-15,skincare,GB,41.38,0.0,41.38,False,completed
ORD009771,CUST03553,,2024-10-29,haircare,DE,40.31,0.0,40.31,False,completed
ORD009772,CUST03554,,2024-10-25,haircare,GB,42.35,0.0,42.35,False,completed
ORD009773,CUST03555,SUB01438,2024-10-05,supplements,GB,34.74,0.0,34.74,False,completed
ORD009774,CUST03555,SUB01438,2024-11-04,supplements,GB,33.62,0.0,33.62,False,completed
ORD009775,CUST03555,SUB01438,2024-12-04,supplements,GB,35.63,0.0,35.63,False,completed
ORD009776,CUST03556,SUB01439,2024-10-20,supplements,US,32.15,0.0,32.15,False,completed
ORD009777,CUST03556,SUB01439,2024-11-19,supplements,US,37.42,0.0,37.42,False,completed
ORD009778,CUST03556,SUB01439,2024-12-19,supplements,US,36.83,0.0,36.83,False,completed
ORD009779,CUST03557,,2024-10-15,supplements,US,42.62,0.0,42.62,False,completed
ORD009780,CUST03558,SUB01440,2024-10-25,skincare,US,49.07,0.0,49.07,False,completed
ORD009781,CUST03558,SUB01440,2024-11-24,skincare,US,41.48,0.0,41.48,False,completed
ORD009782,CUST03558,SUB01440,2024-12-24,skincare,US,48.63,0.0,48.63,False,completed
ORD009783,CUST03559,SUB01441,2024-10-03,haircare,NL,43.97,0.0,6.6,True,returned
ORD009784,CUST03559,SUB01441,2024-11-02,haircare,NL,42.98,0.0,42.98,False,completed
ORD009785,CUST03559,SUB01441,2024-12-02,haircare,NL,39.28,0.0,39.28,False,completed
ORD009786,CUST03560,SUB01442,2024-10-02,haircare,US,40.9,0.0,40.9,False,completed
ORD009787,CUST03560,SUB01442,2024-12-31,haircare,US,41.27,0.0,41.27,False,completed
ORD009788,CUST03561,SUB01443,2024-10-30,skincare,US,47.09,0.0,47.09,False,completed
ORD009789,CUST03561,SUB01443,2024-11-29,skincare,US,45.28,0.0,45.28,False,completed
ORD009790,CUST03561,SUB01443,2024-12-29,skincare,US,45.34,0.0,45.34,False,completed
ORD009791,CUST03562,SUB01444,2024-10-08,skincare,US,46.8,0.0,46.8,False,completed
ORD009792,CUST03563,SUB01445,2024-10-22,haircare,GB,39.63,0.0,39.63,False,completed
ORD009793,CUST03563,SUB01445,2024-11-21,haircare,GB,38.07,0.0,38.07,False,completed
ORD009794,CUST03563,SUB01445,2024-12-21,haircare,GB,42.36,0.0,42.36,False,completed
ORD009795,CUST03564,,2024-10-26,skincare,NL,36.01,0.0,36.01,False,completed
ORD009796,CUST03565,,2024-10-29,skincare,DE,49.68,0.0,49.68,False,completed
ORD009797,CUST03566,,2024-11-02,skincare,US,44.89,0.0,44.89,False,completed
ORD009798,CUST03567,,2024-10-13,supplements,FR,41.75,0.0,41.75,False,completed
ORD009799,CUST03568,SUB01446,2024-10-03,wellness_bundle,GB,80.16,0.0,80.16,False,completed
ORD009800,CUST03568,SUB01446,2024-11-02,wellness_bundle,GB,81.68,0.0,81.68,False,completed
ORD009801,CUST03568,SUB01446,2024-12-02,wellness_bundle,GB,70.67,0.0,10.6,True,returned
ORD009802,CUST03569,SUB01447,2024-10-30,haircare,GB,40.03,0.0,40.03,False,completed
ORD009803,CUST03569,SUB01447,2024-11-29,haircare,GB,43.63,0.0,43.63,False,completed
ORD009804,CUST03569,SUB01447,2024-12-29,haircare,GB,41.1,0.0,41.1,False,completed
ORD009805,CUST03570,SUB01448,2024-10-03,haircare,US,43.47,0.0,43.47,False,completed
ORD009806,CUST03570,SUB01448,2024-11-02,haircare,US,41.08,0.0,41.08,False,completed
ORD009807,CUST03570,SUB01448,2024-12-02,haircare,US,39.23,0.0,39.23,False,completed
ORD009808,CUST03571,SUB01449,2024-10-13,skincare,DE,46.05,0.0,46.05,False,completed
ORD009809,CUST03571,SUB01449,2024-11-12,skincare,DE,41.99,0.0,41.99,False,completed
ORD009810,CUST03571,SUB01449,2024-12-12,skincare,DE,48.21,0.0,48.21,False,completed
ORD009811,CUST03572,,2024-10-30,haircare,GB,45.77,0.0,6.87,True,returned
ORD009812,CUST03572,,2024-12-07,haircare,GB,46.63,0.0,46.63,False,completed
ORD009813,CUST03573,SUB01450,2024-10-18,supplements,US,37.29,0.0,37.29,False,completed
ORD009814,CUST03573,SUB01450,2024-11-17,supplements,US,32.2,0.0,32.2,False,completed
ORD009815,CUST03573,SUB01450,2024-12-17,supplements,US,34.75,0.0,34.75,False,completed
ORD009816,CUST03574,SUB01451,2024-10-25,wellness_bundle,US,78.23,0.0,78.23,False,completed
ORD009817,CUST03574,SUB01451,2024-11-24,wellness_bundle,US,70.13,0.0,70.13,False,completed
ORD009818,CUST03574,SUB01451,2024-12-24,wellness_bundle,US,73.61,0.0,73.61,False,completed
ORD009819,CUST03575,,2024-10-20,skincare,GB,53.39,0.0,53.39,False,completed
ORD009820,CUST03576,SUB01452,2024-10-25,supplements,US,36.04,0.0,36.04,False,completed
ORD009821,CUST03577,,2024-11-08,wellness_bundle,GB,63.52,0.0,9.53,True,returned
ORD009822,CUST03578,SUB01453,2024-10-09,haircare,GB,40.99,0.0,40.99,False,completed
ORD009823,CUST03579,SUB01454,2024-10-30,skincare,DE,40.97,0.0,40.97,False,completed
ORD009824,CUST03579,SUB01454,2024-11-29,skincare,DE,47.85,0.0,47.85,False,completed
ORD009825,CUST03579,SUB01454,2024-12-29,skincare,DE,46.07,0.0,46.07,False,completed
ORD009826,CUST03580,SUB01455,2024-10-08,skincare,FR,42.56,0.0,42.56,False,completed
ORD009827,CUST03580,SUB01455,2024-11-07,skincare,FR,44.31,0.0,44.31,False,completed
ORD009828,CUST03580,SUB01455,2024-12-07,skincare,FR,46.08,0.0,46.08,False,completed
ORD009829,CUST03581,SUB01456,2024-10-13,haircare,CA,43.25,0.0,43.25,False,completed
ORD009830,CUST03582,,2024-10-14,skincare,US,45.41,0.0,45.41,False,completed
ORD009831,CUST03583,SUB01457,2024-10-29,supplements,AU,34.92,0.0,34.92,False,completed
ORD009832,CUST03583,SUB01457,2024-11-28,supplements,AU,34.98,0.0,34.98,False,completed
ORD009833,CUST03583,SUB01457,2024-12-28,supplements,AU,34.43,0.0,34.43,False,completed
ORD009834,CUST03584,SUB01458,2024-10-26,skincare,NL,45.52,0.0,45.52,False,completed
ORD009835,CUST03584,SUB01458,2024-11-25,skincare,NL,46.48,0.0,46.48,False,completed
ORD009836,CUST03584,SUB01458,2024-12-25,skincare,NL,43.64,0.0,43.64,False,completed
ORD009837,CUST03585,,2024-10-21,supplements,US,38.59,0.0,38.59,False,completed
ORD009838,CUST03586,SUB01459,2024-10-12,supplements,US,34.55,0.0,34.55,False,completed
ORD009839,CUST03587,SUB01460,2024-10-30,skincare,US,46.58,0.0,46.58,False,completed
ORD009840,CUST03587,SUB01460,2024-11-29,skincare,US,44.93,0.0,44.93,False,completed
ORD009841,CUST03587,SUB01460,2024-12-29,skincare,US,44.18,0.0,44.18,False,completed
ORD009842,CUST03588,SUB01461,2024-10-07,supplements,AU,37.53,0.0,37.53,False,completed
ORD009843,CUST03588,SUB01461,2024-11-06,supplements,AU,31.91,0.0,31.91,False,completed
ORD009844,CUST03588,SUB01461,2024-12-06,supplements,AU,36.58,0.0,36.58,False,completed
ORD009845,CUST03589,SUB01462,2024-10-23,supplements,GB,35.91,0.0,35.91,False,completed
ORD009846,CUST03590,SUB01463,2024-10-07,wellness_bundle,GB,73.1,0.0,73.1,False,completed
ORD009847,CUST03591,SUB01464,2024-10-19,wellness_bundle,US,70.16,0.0,70.16,False,completed
ORD009848,CUST03592,,2024-10-31,supplements,US,40.51,0.0,40.51,False,completed
ORD009849,CUST03593,SUB01465,2024-10-30,wellness_bundle,GB,70.56,0.0,70.56,False,completed
ORD009850,CUST03593,SUB01465,2024-11-29,wellness_bundle,GB,71.26,0.0,71.26,False,completed
ORD009851,CUST03593,SUB01465,2024-12-29,wellness_bundle,GB,77.93,0.0,77.93,False,completed
ORD009852,CUST03594,SUB01466,2024-10-07,skincare,US,46.56,0.0,46.56,False,completed
ORD009853,CUST03594,SUB01466,2024-11-06,skincare,US,45.32,0.0,45.32,False,completed
ORD009854,CUST03594,SUB01466,2024-12-06,skincare,US,40.75,0.0,40.75,False,completed
ORD009855,CUST03595,SUB01467,2024-10-18,supplements,US,36.78,0.0,36.78,False,completed
ORD009856,CUST03595,SUB01467,2024-11-17,supplements,US,33.25,0.0,4.99,True,returned
ORD009857,CUST03595,SUB01467,2024-12-17,supplements,US,36.09,0.0,36.09,False,completed
ORD009858,CUST03596,SUB01468,2024-10-12,skincare,GB,46.57,0.0,46.57,False,completed
ORD009859,CUST03597,SUB01469,2024-10-28,haircare,US,36.9,0.0,36.9,False,completed
ORD009860,CUST03598,SUB01470,2024-10-17,supplements,GB,32.0,0.0,32.0,False,completed
ORD009861,CUST03599,SUB01471,2024-10-26,haircare,NL,40.69,0.0,40.69,False,completed
ORD009862,CUST03600,SUB01472,2024-10-01,supplements,FR,31.99,0.0,31.99,False,completed
ORD009863,CUST03600,SUB01472,2024-10-31,supplements,FR,32.12,0.0,4.82,True,returned
ORD009864,CUST03600,SUB01472,2024-11-30,supplements,FR,37.44,0.0,37.44,False,completed
ORD009865,CUST03600,SUB01472,2024-12-30,supplements,FR,33.46,4.4,0.62,True,returned
ORD009866,CUST03601,SUB01473,2024-10-19,skincare,GB,49.47,0.0,49.47,False,completed
ORD009867,CUST03601,SUB01473,2024-11-18,skincare,GB,44.2,0.0,44.2,False,completed
ORD009868,CUST03601,SUB01473,2024-12-18,skincare,GB,41.59,0.0,41.59,False,completed
ORD009869,CUST03602,,2024-10-30,skincare,NL,48.96,0.0,48.96,False,completed
ORD009870,CUST03602,,2024-12-15,skincare,NL,36.81,0.0,36.81,False,completed
ORD009871,CUST03603,,2024-10-31,skincare,FR,53.5,0.0,53.5,False,completed
ORD009872,CUST03604,SUB01474,2024-10-07,skincare,FR,47.07,0.0,47.07,False,completed
ORD009873,CUST03604,SUB01474,2024-11-06,skincare,FR,44.78,0.0,44.78,False,completed
ORD009874,CUST03604,SUB01474,2024-12-06,skincare,FR,45.73,0.0,45.73,False,completed
ORD009875,CUST03605,SUB01475,2024-10-05,haircare,US,37.57,0.0,37.57,False,completed
ORD009876,CUST03606,SUB01476,2024-10-19,skincare,DE,48.46,0.0,48.46,False,completed
ORD009877,CUST03606,SUB01476,2024-11-18,skincare,DE,43.0,0.0,43.0,False,completed
ORD009878,CUST03606,SUB01476,2024-12-18,skincare,DE,47.31,0.0,47.31,False,completed
ORD009879,CUST03607,,2024-10-17,skincare,DE,54.12,0.0,8.12,True,returned
ORD009880,CUST03608,SUB01477,2024-10-22,haircare,DE,37.92,0.0,37.92,False,completed
ORD009881,CUST03609,SUB01478,2024-10-18,skincare,NL,48.42,0.0,48.42,False,completed
ORD009882,CUST03609,SUB01478,2024-11-17,skincare,NL,43.33,0.0,43.33,False,completed
ORD009883,CUST03609,SUB01478,2024-12-17,skincare,NL,45.09,0.0,45.09,False,completed
ORD009884,CUST03610,SUB01479,2024-10-29,supplements,US,35.66,0.0,35.66,False,completed
ORD009885,CUST03611,,2024-11-04,haircare,GB,44.16,0.0,44.16,False,completed
ORD009886,CUST03612,SUB01480,2024-10-28,haircare,GB,40.19,0.0,40.19,False,completed
ORD009887,CUST03612,SUB01480,2024-11-27,haircare,GB,42.88,0.0,6.43,True,returned
ORD009888,CUST03612,SUB01480,2024-12-27,haircare,GB,40.96,0.0,40.96,False,completed
ORD009889,CUST03613,,2024-11-05,skincare,GB,44.17,0.0,44.17,False,completed
ORD009890,CUST03614,,2024-10-16,supplements,AU,40.79,0.0,40.79,False,completed
ORD009891,CUST03615,SUB01481,2024-10-05,skincare,DE,47.45,0.0,47.45,False,completed
ORD009892,CUST03616,,2024-10-30,haircare,US,45.81,0.0,45.81,False,completed
ORD009893,CUST03617,,2024-11-07,supplements,NL,38.03,0.0,38.03,False,completed
ORD009894,CUST03617,,2024-12-01,supplements,NL,35.35,0.0,35.35,False,completed
ORD009895,CUST03618,SUB01482,2024-10-26,wellness_bundle,GB,71.52,0.0,71.52,False,completed
ORD009896,CUST03618,SUB01482,2024-11-25,wellness_bundle,GB,67.52,0.0,67.52,False,completed
ORD009897,CUST03618,SUB01482,2024-12-25,wellness_bundle,GB,81.77,0.0,81.77,False,completed
ORD009898,CUST03619,SUB01483,2024-10-28,supplements,US,36.08,0.0,5.41,True,returned
ORD009899,CUST03619,SUB01483,2024-11-27,supplements,US,33.69,0.0,33.69,False,completed
ORD009900,CUST03619,SUB01483,2024-12-27,supplements,US,33.57,0.0,33.57,False,completed
ORD009901,CUST03620,SUB01484,2024-10-17,skincare,FR,46.46,0.0,46.46,False,completed
ORD009902,CUST03621,,2024-10-19,supplements,GB,31.49,0.0,31.49,False,completed
ORD009903,CUST03622,,2024-11-01,supplements,GB,44.68,0.0,6.7,True,returned
ORD009904,CUST03623,SUB01485,2024-10-11,supplements,FR,35.56,0.0,35.56,False,completed
ORD009905,CUST03623,SUB01485,2024-11-10,supplements,FR,36.88,0.0,36.88,False,completed
ORD009906,CUST03623,SUB01485,2024-12-10,supplements,FR,32.52,0.0,32.52,False,completed
ORD009907,CUST03624,,2024-10-31,supplements,GB,38.01,0.0,38.01,False,completed
ORD009908,CUST03625,,2024-11-01,haircare,US,33.27,0.0,33.27,False,completed
ORD009909,CUST03626,,2024-10-02,haircare,GB,36.97,0.0,36.97,False,completed
ORD009910,CUST03627,SUB01486,2024-10-13,haircare,GB,42.9,0.0,42.9,False,completed
ORD009911,CUST03628,SUB01487,2024-10-09,haircare,US,36.97,0.0,36.97,False,completed
ORD009912,CUST03628,SUB01487,2024-11-08,haircare,US,37.45,0.0,5.62,True,returned
ORD009913,CUST03628,SUB01487,2024-12-08,haircare,US,41.47,0.0,41.47,False,completed
ORD009914,CUST03629,SUB01488,2024-10-30,haircare,GB,42.74,0.0,42.74,False,completed
ORD009915,CUST03629,SUB01488,2024-11-29,haircare,GB,37.4,0.0,5.61,True,returned
ORD009916,CUST03629,SUB01488,2024-12-29,haircare,GB,41.63,0.0,41.63,False,completed
ORD009917,CUST03630,,2024-10-23,haircare,FR,47.94,0.0,47.94,False,completed
ORD009918,CUST03631,,2024-12-04,skincare,GB,45.74,0.0,45.74,False,completed
ORD009919,CUST03632,,2024-11-23,wellness_bundle,DE,70.53,0.0,70.53,False,completed
ORD009920,CUST03633,,2024-11-29,skincare,GB,42.91,5.26,37.65,False,completed
ORD009921,CUST03634,SUB01489,2024-11-07,supplements,AU,38.23,0.0,38.23,False,completed
ORD009922,CUST03635,SUB01490,2024-11-13,skincare,DE,44.08,0.0,44.08,False,completed
ORD009923,CUST03635,SUB01490,2024-12-13,skincare,DE,45.75,0.0,45.75,False,completed
ORD009924,CUST03636,SUB01491,2024-11-15,supplements,FR,33.55,0.0,33.55,False,completed
ORD009925,CUST03637,SUB01492,2024-11-07,haircare,US,39.2,0.0,39.2,False,completed
ORD009926,CUST03637,SUB01492,2024-12-07,haircare,US,39.44,0.0,39.44,False,completed
ORD009927,CUST03638,,2024-12-02,wellness_bundle,FR,89.91,0.0,89.91,False,completed
ORD009928,CUST03638,,2024-12-26,wellness_bundle,FR,63.74,9.32,54.42,False,completed
ORD009929,CUST03639,,2024-11-14,skincare,US,39.54,0.0,39.54,False,completed
ORD009930,CUST03639,,2024-12-08,skincare,US,48.39,11.82,36.57,False,completed
ORD009931,CUST03640,SUB01493,2024-11-03,supplements,US,35.45,0.0,35.45,False,completed
ORD009932,CUST03640,SUB01493,2024-12-03,supplements,US,32.82,0.0,32.82,False,completed
ORD009933,CUST03641,,2024-11-19,haircare,DE,47.58,10.27,37.31,False,completed
ORD009934,CUST03642,,2024-11-30,skincare,FR,44.61,0.0,44.61,False,completed
ORD009935,CUST03642,,2024-12-30,skincare,FR,53.86,0.0,53.86,False,completed
ORD009936,CUST03643,SUB01494,2024-11-14,supplements,US,35.34,0.0,35.34,False,completed
ORD009937,CUST03643,SUB01494,2024-12-14,supplements,US,33.78,0.0,33.78,False,completed
ORD009938,CUST03644,,2024-11-30,skincare,DE,37.85,0.0,37.85,False,completed
ORD009939,CUST03645,SUB01495,2024-11-07,haircare,DE,39.87,0.0,39.87,False,completed
ORD009940,CUST03645,SUB01495,2024-12-07,haircare,DE,38.05,0.0,38.05,False,completed
ORD009941,CUST03646,,2024-11-21,haircare,US,50.86,5.12,45.74,False,completed
ORD009942,CUST03647,,2024-11-13,skincare,GB,47.87,11.19,36.68,False,completed
ORD009943,CUST03648,,2024-12-08,haircare,FR,50.56,6.61,0.97,True,returned
ORD009944,CUST03649,,2024-11-28,supplements,US,34.1,0.0,5.12,True,returned
ORD009945,CUST03650,,2024-11-09,haircare,NL,45.33,0.0,45.33,False,completed
ORD009946,CUST03651,,2024-11-16,supplements,DE,39.98,0.0,39.98,False,completed
ORD009947,CUST03651,,2024-12-25,supplements,DE,28.26,5.38,22.88,False,completed
ORD009948,CUST03652,,2024-11-15,supplements,GB,30.91,0.0,4.64,True,returned
ORD009949,CUST03653,SUB01496,2024-11-19,skincare,NL,42.89,0.0,42.89,False,completed
ORD009950,CUST03654,,2024-11-18,skincare,AU,40.83,5.98,0.14,True,returned
ORD009951,CUST03655,SUB01497,2024-11-19,skincare,GB,42.88,0.0,42.88,False,completed
ORD009952,CUST03656,,2024-11-29,haircare,GB,48.1,0.0,48.1,False,completed
ORD009953,CUST03656,,2024-12-26,haircare,GB,36.25,0.0,36.25,False,completed
ORD009954,CUST03657,,2024-11-14,haircare,GB,36.51,0.0,36.51,False,completed
ORD009955,CUST03658,,2024-11-16,skincare,US,46.76,0.0,46.76,False,completed
ORD009956,CUST03659,,2024-11-18,haircare,AU,38.32,5.37,32.95,False,completed
ORD009957,CUST03660,,2024-11-15,haircare,AU,48.57,0.0,48.57,False,completed
ORD009958,CUST03661,SUB01498,2024-11-08,wellness_bundle,GB,71.74,0.0,71.74,False,completed
ORD009959,CUST03661,SUB01498,2024-12-08,wellness_bundle,GB,76.62,0.0,76.62,False,completed
ORD009960,CUST03662,,2024-12-02,haircare,NL,38.35,0.0,38.35,False,completed
ORD009961,CUST03663,,2024-11-12,skincare,FR,53.83,13.2,40.63,False,completed
ORD009962,CUST03664,,2024-11-26,supplements,FR,38.74,0.0,38.74,False,completed
ORD009963,CUST03665,,2024-11-10,supplements,NL,30.64,4.16,26.48,False,completed
ORD009964,CUST03666,,2024-11-04,wellness_bundle,AU,83.17,16.82,-4.34,True,returned
ORD009965,CUST03666,,2024-12-25,wellness_bundle,AU,80.9,0.0,80.9,False,completed
ORD009966,CUST03667,SUB01499,2024-11-13,wellness_bundle,FR,74.35,0.0,11.15,True,returned
ORD009967,CUST03667,SUB01499,2024-12-13,wellness_bundle,FR,70.72,0.0,70.72,False,completed
ORD009968,CUST03668,SUB01500,2024-11-08,skincare,US,40.72,0.0,6.11,True,returned
ORD009969,CUST03668,SUB01500,2024-12-08,skincare,US,41.45,0.0,41.45,False,completed
