subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band
SUB01132,CUST02850,quarterly,supplements,665,False,3.28,0.0142,Low
SUB01133,CUST02851,quarterly,haircare,644,False,3.79,0.0107,Low
SUB01134,CUST02852,quarterly,haircare,650,False,3.49,0.011,Low
SUB01135,CUST02853,monthly,skincare,653,False,9.13,0.2804,Low
SUB01136,CUST02854,monthly,supplements,666,False,8.05,0.3826,Medium
SUB01137,CUST02856,monthly,supplements,60,True,0.0,0.8396,High
SUB01138,CUST02857,monthly,supplements,659,False,7.95,0.3858,Medium
SUB01139,CUST02858,quarterly,supplements,645,False,3.36,0.0142,Low
SUB01140,CUST02859,monthly,skincare,659,False,8.32,0.3036,Low
SUB01141,CUST02860,monthly,skincare,60,True,0.0,0.758,High
SUB01142,CUST02862,monthly,skincare,150,True,0.0,0.1433,Low
SUB01143,CUST02863,monthly,skincare,649,False,10.3,0.3309,Medium
SUB01144,CUST02866,monthly,supplements,663,False,7.74,0.4003,Medium
SUB01145,CUST02867,quarterly,supplements,90,True,0.0,0.0142,Low
SUB01146,CUST02869,monthly,supplements,667,False,6.4,0.3463,Medium
SUB01147,CUST02870,monthly,supplements,661,False,7.94,0.3916,Medium
SUB01148,CUST02873,quarterly,supplements,653,False,3.51,0.0139,Low
SUB01149,CUST02875,quarterly,supplements,653,False,3.28,0.0143,Low
SUB01150,CUST02876,monthly,supplements,663,False,7.79,0.3878,Medium
SUB01151,CUST02877,monthly,wellness_bundle,673,False,16.37,0.1093,Low
SUB01152,CUST02879,monthly,skincare,90,True,0.0,0.589,Medium
SUB01153,CUST02880,monthly,supplements,652,False,7.64,0.4065,Medium
SUB01154,CUST02883,monthly,haircare,90,True,0.0,0.5672,Medium
SUB01155,CUST02884,monthly,wellness_bundle,649,False,16.16,0.3045,Low
SUB01156,CUST02886,monthly,haircare,60,True,0.0,0.7983,High
SUB01157,CUST02888,monthly,supplements,645,False,8.31,0.392,Medium
SUB01158,CUST02892,monthly,supplements,30,True,0.0,0.9397,High
SUB01159,CUST02893,quarterly,wellness_bundle,655,False,6.83,0.0105,Low
SUB01160,CUST02896,monthly,haircare,90,True,0.0,0.5277,Medium
SUB01161,CUST02899,monthly,wellness_bundle,668,False,14.55,0.2459,Low
SUB01162,CUST02900,monthly,wellness_bundle,90,True,0.0,0.546,Medium
SUB01163,CUST02901,monthly,skincare,659,False,10.46,0.3169,Low
SUB01164,CUST02902,quarterly,supplements,660,False,2.98,0.0148,Low
SUB01165,CUST02904,monthly,supplements,90,True,0.0,0.6619,High
SUB01166,CUST02905,quarterly,supplements,661,False,3.17,0.0144,Low
SUB01167,CUST02906,quarterly,skincare,672,False,3.79,0.0118,Low
SUB01168,CUST02907,quarterly,haircare,654,False,3.53,0.011,Low
SUB01169,CUST02908,monthly,skincare,650,False,10.35,0.3252,Low
SUB01170,CUST02909,monthly,skincare,659,False,9.65,0.3491,Medium
SUB01171,CUST02911,quarterly,skincare,660,False,3.9,0.0117,Low
SUB01172,CUST02912,monthly,supplements,660,False,7.78,0.3971,Medium
SUB01173,CUST02913,monthly,haircare,662,False,8.15,0.3399,Medium
SUB01174,CUST02915,monthly,haircare,120,True,0.0,0.3117,Low
SUB01175,CUST02917,monthly,supplements,60,True,0.0,0.8398,High
SUB01176,CUST02918,quarterly,skincare,673,False,4.12,0.0113,Low
SUB01177,CUST02919,monthly,supplements,671,False,8.96,0.1927,Low
SUB01178,CUST02920,quarterly,haircare,644,False,3.75,0.0107,Low
SUB01179,CUST02923,quarterly,skincare,659,False,4.2,0.0113,Low
SUB01180,CUST02925,monthly,supplements,654,False,7.59,0.3932,Medium
SUB01181,CUST02926,quarterly,haircare,669,False,3.79,0.0105,Low
SUB01182,CUST02927,monthly,supplements,671,False,8.14,0.1631,Low
SUB01183,CUST02930,monthly,haircare,660,False,9.02,0.3285,Low
SUB01184,CUST02932,monthly,skincare,649,False,10.01,0.3265,Low
SUB01185,CUST02934,monthly,supplements,672,False,9.0,0.1809,Low
SUB01186,CUST02950,monthly,skincare,617,False,8.39,0.3486,Medium
SUB01187,CUST02951,quarterly,supplements,641,False,3.4,0.0052,Low
SUB01188,CUST02953,monthly,haircare,635,False,7.26,0.3383,Medium
SUB01189,CUST02965,monthly,skincare,30,True,0.0,0.7459,High
SUB01190,CUST02966,monthly,haircare,634,False,7.52,0.3416,Medium
SUB01191,CUST02968,monthly,skincare,618,False,8.19,0.3618,Medium
SUB01192,CUST02972,quarterly,supplements,628,False,3.11,0.0054,Low
SUB01193,CUST02975,monthly,skincare,638,False,8.71,0.3326,Medium
SUB01194,CUST02976,monthly,supplements,90,True,0.0,0.4056,Medium
SUB01195,CUST02979,monthly,wellness_bundle,623,False,14.79,0.2875,Low
SUB01196,CUST02980,monthly,skincare,60,True,0.0,0.5945,Medium
SUB01197,CUST02982,quarterly,supplements,642,False,3.38,0.0052,Low
SUB01198,CUST02983,monthly,skincare,614,False,8.53,0.3413,Medium
SUB01199,CUST02986,quarterly,supplements,619,False,3.37,0.0053,Low
SUB01200,CUST02989,quarterly,supplements,627,False,3.59,0.0051,Low
SUB01201,CUST02990,monthly,supplements,619,False,6.75,0.416,Medium
SUB01202,CUST02991,monthly,supplements,90,True,0.0,0.3497,Medium
SUB01203,CUST02994,monthly,haircare,615,False,7.99,0.3238,Low
SUB01204,CUST02995,monthly,haircare,618,False,7.51,0.3312,Medium
SUB01205,CUST02998,quarterly,skincare,635,False,4.31,0.0042,Low
SUB01206,CUST03000,monthly,wellness_bundle,30,True,0.0,0.7966,High
SUB01207,CUST03003,quarterly,supplements,637,False,3.41,0.0052,Low
SUB01208,CUST03007,quarterly,haircare,638,False,3.58,0.004,Low
SUB01209,CUST03019,monthly,supplements,617,False,5.62,0.341,Medium
SUB01210,CUST03022,monthly,haircare,617,False,7.87,0.3254,Low
SUB01211,CUST03024,monthly,skincare,624,False,8.27,0.3519,Medium
SUB01212,CUST03027,monthly,skincare,637,False,8.49,0.3368,Medium
SUB01213,CUST03028,quarterly,skincare,629,False,2.31,0.0028,Low
SUB01214,CUST03041,quarterly,supplements,622,False,3.34,0.0053,Low
SUB01215,CUST03042,quarterly,skincare,623,False,3.98,0.0044,Low
SUB01216,CUST03045,quarterly,supplements,617,False,3.62,0.0051,Low
SUB01217,CUST03049,monthly,wellness_bundle,622,False,14.64,0.2902,Low
SUB01218,CUST03050,monthly,skincare,617,False,8.33,0.3549,Medium
SUB01219,CUST03051,monthly,wellness_bundle,30,True,0.0,0.8105,High
SUB01220,CUST03052,quarterly,skincare,623,False,4.17,0.0043,Low
SUB01221,CUST03053,quarterly,skincare,637,False,2.34,0.0028,Low
SUB01222,CUST03055,monthly,skincare,615,False,8.64,0.3393,Medium
SUB01223,CUST03057,monthly,skincare,636,False,8.36,0.3391,Medium
SUB01224,CUST03061,monthly,haircare,90,True,0.0,0.3221,Low
SUB01225,CUST03065,monthly,skincare,638,False,8.36,0.3388,Medium
SUB01226,CUST03067,monthly,skincare,620,False,8.53,0.34,Medium
SUB01227,CUST03068,monthly,supplements,627,False,6.75,0.4075,Medium
SUB01228,CUST03069,quarterly,skincare,634,False,4.2,0.0042,Low
SUB01229,CUST03070,monthly,haircare,641,False,7.67,0.1234,Low
SUB01230,CUST03077,monthly,supplements,627,False,5.29,0.3452,Medium
SUB01231,CUST03078,monthly,supplements,622,False,6.63,0.4013,Medium
SUB01232,CUST03079,monthly,supplements,637,False,6.6,0.3988,Medium
SUB01233,CUST03080,monthly,supplements,631,False,5.32,0.3442,Medium
SUB01234,CUST03081,monthly,skincare,636,False,6.74,0.2935,Low
SUB01235,CUST03082,monthly,haircare,641,False,7.86,0.122,Low
SUB01236,CUST03083,quarterly,haircare,637,False,3.81,0.0039,Low
SUB01237,CUST03085,monthly,supplements,616,False,6.59,0.4195,Medium
SUB01238,CUST03086,monthly,skincare,30,True,0.0,0.8164,High
SUB01239,CUST03087,monthly,haircare,30,True,0.0,0.805,High
SUB01240,CUST03090,monthly,wellness_bundle,637,False,14.26,0.2907,Low
SUB01241,CUST03091,monthly,haircare,619,False,7.82,0.331,Medium
SUB01242,CUST03092,monthly,supplements,90,True,0.0,0.4191,Medium
SUB01243,CUST03095,monthly,wellness_bundle,629,False,14.58,0.2884,Low
SUB01244,CUST03097,quarterly,supplements,631,False,2.02,0.0032,Low
SUB01245,CUST03098,monthly,skincare,616,False,8.75,0.3372,Medium
SUB01246,CUST03099,monthly,wellness_bundle,626,False,14.23,0.2952,Low
SUB01247,CUST03100,monthly,skincare,635,False,8.77,0.3323,Medium
SUB01248,CUST03101,monthly,wellness_bundle,642,False,17.42,0.1172,Low
SUB01249,CUST03102,monthly,skincare,615,False,8.53,0.3412,Medium
SUB01250,CUST03104,monthly,skincare,642,False,8.39,0.1345,Low
SUB01251,CUST03105,monthly,haircare,623,False,7.76,0.3259,Low
SUB01252,CUST03106,monthly,skincare,636,False,8.57,0.3356,Medium
SUB01253,CUST03112,monthly,haircare,625,False,6.22,0.279,Low
SUB01254,CUST03113,quarterly,haircare,632,False,3.88,0.0039,Low
SUB01255,CUST03114,monthly,supplements,615,False,5.24,0.3556,Medium
SUB01256,CUST03116,monthly,skincare,625,False,6.68,0.2962,Low
SUB01257,CUST03118,monthly,skincare,618,False,8.79,0.3361,Medium
SUB01258,CUST03119,monthly,skincare,626,False,9.02,0.3302,Medium
SUB01259,CUST03120,monthly,skincare,624,False,8.38,0.3416,Medium
SUB01260,CUST03122,quarterly,supplements,615,False,3.59,0.0052,Low
SUB01261,CUST03125,monthly,skincare,617,False,8.42,0.3566,Medium
SUB01262,CUST03126,monthly,skincare,634,False,8.32,0.3404,Medium
SUB01263,CUST03127,quarterly,skincare,622,False,4.52,0.0041,Low
SUB01264,CUST03128,quarterly,wellness_bundle,90,True,0.0,0.004,Low
SUB01265,CUST03130,monthly,haircare,639,False,7.61,0.3251,Low
SUB01266,CUST03131,quarterly,wellness_bundle,642,False,6.78,0.0039,Low
SUB01267,CUST03133,quarterly,skincare,635,False,4.2,0.0042,Low
SUB01268,CUST03136,monthly,haircare,628,False,7.39,0.3312,Medium
SUB01269,CUST03137,monthly,haircare,618,False,7.92,0.3243,Low
SUB01270,CUST03138,quarterly,wellness_bundle,622,False,4.35,0.0028,Low
SUB01271,CUST03139,monthly,skincare,638,False,7.96,0.3459,Medium
SUB01272,CUST03141,monthly,supplements,636,False,6.93,0.3929,Medium
SUB01273,CUST03144,monthly,haircare,639,False,5.72,0.2849,Low
SUB01274,CUST03148,monthly,haircare,90,True,0.0,0.3286,Low
SUB01275,CUST03153,monthly,supplements,30,True,0.0,0.8474,High
SUB01276,CUST03160,quarterly,haircare,618,False,4.07,0.0039,Low
SUB01277,CUST03161,monthly,haircare,618,False,7.73,0.3274,Low
SUB01278,CUST03162,monthly,haircare,60,True,0.0,0.5854,Medium
SUB01279,CUST03163,monthly,skincare,60,True,0.0,0.6035,Medium
SUB01280,CUST03164,quarterly,supplements,631,False,1.85,0.0033,Low
SUB01281,CUST03167,quarterly,haircare,614,False,4.17,0.0038,Low
SUB01282,CUST03168,monthly,supplements,636,False,5.3,0.3438,Medium
SUB01283,CUST03174,quarterly,supplements,621,False,3.7,0.0051,Low
SUB01284,CUST03177,monthly,skincare,640,False,8.47,0.3419,Medium
SUB01285,CUST03178,quarterly,wellness_bundle,624,False,7.62,0.0037,Low
SUB01286,CUST03184,monthly,skincare,636,False,6.66,0.2948,Low
SUB01287,CUST03188,monthly,wellness_bundle,630,False,14.37,0.2915,Low
SUB01288,CUST03189,monthly,haircare,619,False,7.48,0.3421,Medium
SUB01289,CUST03190,quarterly,supplements,616,False,3.17,0.0054,Low
SUB01290,CUST03191,monthly,supplements,621,False,6.67,0.418,Medium
SUB01291,CUST03193,monthly,haircare,90,True,0.0,0.2868,Low
SUB01292,CUST03194,quarterly,supplements,630,False,3.03,0.0055,Low
SUB01293,CUST03195,monthly,haircare,30,True,0.0,0.8082,High
SUB01294,CUST03196,monthly,supplements,30,True,0.0,0.8469,High
SUB01295,CUST03197,quarterly,skincare,630,False,4.57,0.0041,Low
SUB01296,CUST03199,monthly,skincare,30,True,0.0,0.8122,High
SUB01297,CUST03200,monthly,skincare,636,False,8.32,0.3502,Medium
SUB01298,CUST03201,monthly,wellness_bundle,619,False,15.02,0.2853,Low
SUB01299,CUST03202,monthly,wellness_bundle,614,False,14.89,0.2892,Low
SUB01300,CUST03204,monthly,supplements,30,True,0.0,0.7811,High
SUB01301,CUST03205,quarterly,haircare,632,False,3.64,0.004,Low
SUB01302,CUST03206,quarterly,haircare,625,False,3.69,0.004,Low
SUB01303,CUST03210,monthly,haircare,615,False,7.41,0.3451,Medium
SUB01304,CUST03211,quarterly,wellness_bundle,640,False,6.79,0.0039,Low
SUB01305,CUST03212,quarterly,haircare,621,False,3.81,0.004,Low
SUB01306,CUST03213,monthly,supplements,30,True,0.0,0.8485,High
SUB01307,CUST03217,monthly,supplements,640,False,6.69,0.3966,Medium
SUB01308,CUST03223,quarterly,skincare,623,False,4.53,0.0041,Low
SUB01309,CUST03225,monthly,skincare,618,False,8.52,0.3468,Medium
SUB01310,CUST03227,monthly,wellness_bundle,30,True,0.0,0.8009,High
SUB01311,CUST03229,monthly,supplements,634,False,6.7,0.3976,Medium
SUB01312,CUST03230,monthly,supplements,60,True,0.0,0.6613,High
SUB01313,CUST03231,monthly,wellness_bundle,628,False,14.57,0.289,Low
SUB01314,CUST03233,quarterly,skincare,90,True,0.0,0.0041,Low
SUB01315,CUST03234,monthly,wellness_bundle,637,False,14.49,0.287,Low
SUB01316,CUST03237,monthly,wellness_bundle,619,False,15.01,0.2855,Low
SUB01317,CUST03239,monthly,skincare,629,False,8.26,0.3426,Medium
SUB01318,CUST03242,monthly,skincare,635,False,6.8,0.2926,Low
SUB01319,CUST03245,monthly,supplements,639,False,5.05,0.3558,Medium
SUB01320,CUST03248,monthly,skincare,90,True,0.0,0.3602,Medium
SUB01321,CUST03249,quarterly,skincare,90,True,0.0,0.0042,Low
SUB01322,CUST03250,monthly,supplements,90,True,0.0,0.4021,Medium
SUB01323,CUST03252,monthly,supplements,90,True,0.0,0.3975,Medium
SUB01324,CUST03254,monthly,wellness_bundle,632,False,13.97,0.3122,Low
SUB01325,CUST03255,monthly,haircare,633,False,7.67,0.3343,Medium
SUB01326,CUST03256,monthly,wellness_bundle,625,False,14.31,0.2943,Low
SUB01327,CUST03257,quarterly,skincare,625,False,4.3,0.0042,Low
SUB01328,CUST03258,monthly,supplements,615,False,6.98,0.3962,Medium
SUB01329,CUST03259,monthly,wellness_bundle,633,False,14.21,0.293,Low
SUB01330,CUST03260,quarterly,skincare,615,False,4.36,0.0042,Low
SUB01331,CUST03261,monthly,skincare,626,False,8.61,0.3373,Medium
SUB01332,CUST03262,monthly,supplements,642,False,6.98,0.158,Low
SUB01333,CUST03266,monthly,supplements,90,True,0.0,0.4026,Medium
SUB01334,CUST03268,monthly,haircare,90,True,0.0,0.3469,Medium
SUB01335,CUST03269,monthly,haircare,30,True,0.0,0.8048,High
SUB01336,CUST03270,quarterly,supplements,614,False,3.48,0.0052,Low
SUB01337,CUST03272,quarterly,wellness_bundle,625,False,7.43,0.0037,Low
SUB01338,CUST03274,monthly,skincare,640,False,8.24,0.3405,Medium
SUB01339,CUST03276,monthly,haircare,627,False,7.54,0.3288,Low
SUB01340,CUST03277,monthly,skincare,640,False,8.7,0.3458,Medium
SUB01341,CUST03278,monthly,skincare,619,False,7.03,0.2918,Low
SUB01342,CUST03279,quarterly,haircare,618,False,3.84,0.004,Low
SUB01343,CUST03281,monthly,haircare,634,False,7.58,0.3358,Medium
SUB01344,CUST03282,quarterly,skincare,628,False,4.3,0.0042,Low
SUB01345,CUST03283,monthly,skincare,60,True,0.0,0.6055,Medium
SUB01346,CUST03284,quarterly,supplements,637,False,3.38,0.0052,Low
SUB01347,CUST03285,quarterly,skincare,90,True,0.0,0.0041,Low
SUB01348,CUST03288,monthly,supplements,617,False,6.78,0.3996,Medium
SUB01349,CUST03289,monthly,haircare,636,False,5.95,0.2816,Low
SUB01350,CUST03290,quarterly,wellness_bundle,626,False,6.85,0.004,Low
SUB01351,CUST03291,monthly,supplements,30,True,0.0,0.8515,High
SUB01352,CUST03293,monthly,supplements,619,False,5.62,0.3409,Medium
SUB01353,CUST03297,quarterly,haircare,622,False,2.02,0.0026,Low
SUB01354,CUST03300,monthly,wellness_bundle,621,False,13.99,0.3009,Low
SUB01355,CUST03301,monthly,supplements,30,True,0.0,0.8485,High
SUB01356,CUST03302,monthly,haircare,638,False,7.01,0.3412,Medium
SUB01357,CUST03303,monthly,supplements,642,False,7.4,0.208,Low
SUB01358,CUST03305,monthly,wellness_bundle,621,False,14.43,0.2938,Low
SUB01359,CUST03310,monthly,wellness_bundle,604,False,10.93,0.2691,Low
SUB01360,CUST03314,monthly,skincare,597,False,6.88,0.2933,Low
SUB01361,CUST03317,monthly,supplements,587,False,5.38,0.3488,Medium
SUB01362,CUST03321,quarterly,supplements,599,False,1.75,0.0043,Low
SUB01363,CUST03327,monthly,haircare,602,False,6.02,0.283,Low
SUB01364,CUST03331,monthly,wellness_bundle,597,False,11.61,0.2599,Low
SUB01365,CUST03337,monthly,supplements,605,False,3.77,0.2812,Low
SUB01366,CUST03339,monthly,haircare,610,False,5.79,0.2856,Low
SUB01367,CUST03343,monthly,supplements,592,False,5.33,0.349,Medium
SUB01368,CUST03350,quarterly,supplements,605,False,1.87,0.0042,Low
SUB01369,CUST03354,quarterly,haircare,608,False,1.95,0.0032,Low
SUB01370,CUST03361,monthly,wellness_bundle,593,False,11.64,0.2608,Low
SUB01371,CUST03366,monthly,supplements,605,False,5.23,0.3486,Medium
SUB01372,CUST03368,monthly,haircare,30,True,0.0,0.5386,Medium
SUB01373,CUST03376,monthly,skincare,585,False,2.96,0.1947,Low
SUB01374,CUST03377,quarterly,haircare,597,False,2.13,0.0031,Low
SUB01375,CUST03384,monthly,wellness_bundle,610,False,11.48,0.2579,Low
SUB01376,CUST03386,quarterly,skincare,591,False,2.35,0.0034,Low
SUB01377,CUST03388,monthly,supplements,587,False,3.93,0.2804,Low
SUB01378,CUST03394,quarterly,haircare,606,False,2.1,0.0031,Low
SUB01379,CUST03398,monthly,wellness_bundle,593,False,11.3,0.2664,Low
SUB01380,CUST03401,monthly,wellness_bundle,584,False,11.94,0.2588,Low
SUB01381,CUST03402,monthly,skincare,590,False,6.64,0.2988,Low
SUB01382,CUST03406,monthly,supplements,597,False,5.16,0.3513,Medium
SUB01383,CUST03408,monthly,supplements,604,False,5.14,0.3507,Medium
SUB01384,CUST03409,monthly,wellness_bundle,590,False,11.61,0.2622,Low
SUB01385,CUST03411,monthly,skincare,592,False,6.77,0.2962,Low
SUB01386,CUST03414,monthly,supplements,600,False,5.45,0.3451,Medium
SUB01387,CUST03415,quarterly,supplements,588,False,1.92,0.0042,Low
SUB01388,CUST03418,monthly,skincare,588,False,6.78,0.2967,Low
SUB01389,CUST03423,monthly,wellness_bundle,587,False,11.14,0.2709,Low
SUB01390,CUST03424,quarterly,skincare,605,False,2.07,0.0036,Low
SUB01391,CUST03426,quarterly,haircare,602,False,1.96,0.0032,Low
SUB01392,CUST03428,quarterly,wellness_bundle,584,False,4.02,0.0032,Low
SUB01393,CUST03430,monthly,haircare,603,False,5.95,0.284,Low
SUB01394,CUST03431,monthly,haircare,589,False,6.36,0.2794,Low
SUB01395,CUST03435,monthly,supplements,597,False,5.34,0.3479,Medium
SUB01396,CUST03436,monthly,supplements,605,False,5.04,0.3524,Medium
SUB01397,CUST03437,monthly,supplements,594,False,3.63,0.2849,Low
SUB01398,CUST03442,monthly,skincare,60,True,0.0,0.2916,Low
SUB01399,CUST03447,monthly,skincare,588,False,6.63,0.2994,Low
SUB01400,CUST03448,quarterly,skincare,586,False,2.35,0.0034,Low
SUB01401,CUST03449,quarterly,wellness_bundle,603,False,3.7,0.0033,Low
SUB01402,CUST03451,monthly,skincare,604,False,4.94,0.239,Low
SUB01403,CUST03454,quarterly,supplements,595,False,1.71,0.0043,Low
SUB01404,CUST03455,monthly,wellness_bundle,30,True,0.0,0.534,Medium
SUB01405,CUST03456,quarterly,haircare,608,False,2.05,0.0032,Low
SUB01406,CUST03457,monthly,supplements,610,False,4.98,0.3527,Medium
SUB01407,CUST03459,quarterly,supplements,599,False,1.85,0.0042,Low
SUB01408,CUST03464,quarterly,supplements,595,False,1.84,0.0042,Low
SUB01409,CUST03468,quarterly,skincare,590,False,2.22,0.0035,Low
SUB01410,CUST03469,monthly,haircare,588,False,6.24,0.2817,Low
SUB01411,CUST03471,quarterly,skincare,606,False,0.32,0.0014,Low
SUB01412,CUST03473,quarterly,supplements,601,False,1.74,0.0043,Low
SUB01413,CUST03474,quarterly,haircare,605,False,2.09,0.0031,Low
SUB01414,CUST03479,monthly,wellness_bundle,612,False,11.09,0.0969,Low
SUB01415,CUST03483,quarterly,supplements,609,False,1.71,0.0043,Low
SUB01416,CUST03485,quarterly,supplements,610,False,1.77,0.0042,Low
SUB01417,CUST03487,monthly,skincare,609,False,6.48,0.2979,Low
SUB01418,CUST03489,monthly,haircare,30,True,0.0,0.5399,Medium
SUB01419,CUST03491,quarterly,supplements,584,False,1.85,0.0042,Low
SUB01420,CUST03498,monthly,skincare,607,False,6.35,0.3007,Low
SUB01421,CUST03503,monthly,supplements,583,False,5.78,0.3421,Medium
SUB01422,CUST03508,monthly,skincare,600,False,6.21,0.3047,Low
SUB01423,CUST03510,monthly,skincare,610,False,6.51,0.2973,Low
SUB01424,CUST03535,monthly,wellness_bundle,603,False,11.35,0.2624,Low
SUB01425,CUST03536,quarterly,skincare,590,False,2.18,0.0035,Low
SUB01426,CUST03538,monthly,skincare,609,False,6.49,0.2979,Low
SUB01427,CUST03540,monthly,skincare,603,False,7.06,0.2888,Low
SUB01428,CUST03542,quarterly,skincare,600,False,2.36,0.0034,Low
SUB01429,CUST03543,quarterly,skincare,598,False,2.25,0.0035,Low
SUB01430,CUST03544,monthly,skincare,611,False,8.72,0.1243,Low
SUB01431,CUST03545,monthly,skincare,609,False,4.74,0.2414,Low
SUB01432,CUST03546,monthly,skincare,592,False,6.78,0.296,Low
SUB01433,CUST03547,monthly,supplements,60,True,0.0,0.35,Medium
SUB01434,CUST03548,quarterly,supplements,608,False,1.69,0.0043,Low
SUB01435,CUST03550,quarterly,wellness_bundle,607,False,3.99,0.0032,Low
SUB01436,CUST03551,quarterly,supplements,604,False,1.87,0.0042,Low
SUB01437,CUST03552,monthly,skincare,597,False,6.49,0.3001,Low
SUB01438,CUST03555,monthly,supplements,608,False,5.13,0.3501,Medium
SUB01439,CUST03556,monthly,supplements,60,True,0.0,0.3478,Medium
SUB01440,CUST03558,monthly,skincare,588,False,7.1,0.2912,Low
SUB01441,CUST03559,monthly,haircare,610,False,4.37,0.2257,Low
SUB01442,CUST03560,quarterly,haircare,611,False,4.03,0.0011,Low
SUB01443,CUST03561,monthly,skincare,583,False,7.09,0.2925,Low
SUB01444,CUST03562,quarterly,skincare,605,False,2.32,0.0034,Low
SUB01445,CUST03563,monthly,haircare,591,False,6.09,0.2836,Low
SUB01446,CUST03568,monthly,wellness_bundle,610,False,8.48,0.2255,Low
SUB01447,CUST03569,monthly,haircare,583,False,6.42,0.2795,Low
SUB01448,CUST03570,monthly,haircare,610,False,6.09,0.2803,Low
SUB01449,CUST03571,monthly,skincare,600,False,6.81,0.2938,Low
SUB01450,CUST03573,monthly,supplements,595,False,5.26,0.3499,Medium
SUB01451,CUST03574,monthly,wellness_bundle,588,False,11.33,0.2675,Low
SUB01452,CUST03576,quarterly,supplements,588,False,1.84,0.0042,Low
SUB01453,CUST03578,quarterly,haircare,604,False,2.04,0.0032,Low
SUB01454,CUST03579,monthly,skincare,583,False,6.94,0.295,Low
SUB01455,CUST03580,monthly,skincare,60,True,0.0,0.2967,Low
SUB01456,CUST03581,quarterly,haircare,600,False,2.16,0.0031,Low
SUB01457,CUST03583,monthly,supplements,60,True,0.0,0.3498,Medium
SUB01458,CUST03584,monthly,skincare,587,False,6.93,0.2943,Low
SUB01459,CUST03586,quarterly,supplements,601,False,1.72,0.0043,Low
SUB01460,CUST03587,monthly,skincare,583,False,6.98,0.2943,Low
SUB01461,CUST03588,monthly,supplements,606,False,5.25,0.3481,Medium
SUB01462,CUST03589,quarterly,supplements,590,False,1.83,0.0042,Low
SUB01463,CUST03590,quarterly,wellness_bundle,606,False,3.62,0.0034,Low
SUB01464,CUST03591,quarterly,wellness_bundle,594,False,3.54,0.0035,Low
SUB01465,CUST03593,monthly,wellness_bundle,583,False,11.31,0.2694,Low
SUB01466,CUST03594,monthly,skincare,606,False,6.57,0.297,Low
SUB01467,CUST03595,monthly,supplements,595,False,3.93,0.2796,Low
SUB01468,CUST03596,quarterly,skincare,601,False,2.32,0.0034,Low
SUB01469,CUST03597,quarterly,haircare,585,False,1.89,0.0033,Low
SUB01470,CUST03598,quarterly,supplements,596,False,1.61,0.0044,Low
SUB01471,CUST03599,quarterly,haircare,587,False,2.08,0.0032,Low
SUB01472,CUST03600,monthly,supplements,612,False,3.67,0.1173,Low
SUB01473,CUST03601,monthly,skincare,594,False,6.83,0.2947,Low
SUB01474,CUST03604,monthly,skincare,606,False,6.81,0.2926,Low
SUB01475,CUST03605,quarterly,haircare,608,False,1.85,0.0033,Low
SUB01476,CUST03606,monthly,skincare,594,False,7.01,0.2915,Low
SUB01477,CUST03608,quarterly,haircare,591,False,1.92,0.0033,Low
SUB01478,CUST03609,monthly,skincare,595,False,6.9,0.2933,Low
SUB01479,CUST03610,quarterly,supplements,584,False,1.83,0.0042,Low
SUB01480,CUST03612,monthly,haircare,585,False,4.49,0.2267,Low
SUB01481,CUST03615,quarterly,skincare,608,False,2.34,0.0034,Low
SUB01482,CUST03618,monthly,wellness_bundle,587,False,11.29,0.2685,Low
SUB01483,CUST03619,monthly,supplements,585,False,3.73,0.2842,Low
SUB01484,CUST03620,quarterly,skincare,596,False,2.34,0.0034,Low
SUB01485,CUST03623,monthly,supplements,602,False,5.23,0.3492,Medium
SUB01486,CUST03627,quarterly,haircare,600,False,2.15,0.0031,Low
SUB01487,CUST03628,monthly,haircare,604,False,4.18,0.2293,Low
SUB01488,CUST03629,monthly,haircare,583,False,4.63,0.2249,Low
SUB01489,CUST03634,quarterly,supplements,575,False,1.99,0.0015,Low
SUB01490,CUST03635,monthly,skincare,569,False,4.74,0.3109,Low
SUB01491,CUST03636,quarterly,supplements,567,False,1.78,0.0016,Low
SUB01492,CUST03637,monthly,haircare,575,False,4.1,0.2987,Low
SUB01493,CUST03640,monthly,supplements,30,True,0.0,0.3643,Medium
SUB01494,CUST03643,monthly,supplements,568,False,3.65,0.3632,Medium
SUB01495,CUST03645,monthly,haircare,575,False,4.07,0.2996,Low
SUB01496,CUST03653,quarterly,skincare,563,False,2.29,0.0013,Low
SUB01497,CUST03655,quarterly,skincare,563,False,2.28,0.0013,Low
SUB01498,CUST03661,monthly,wellness_bundle,574,False,7.75,0.2931,Low
SUB01499,CUST03667,monthly,wellness_bundle,569,False,4.32,0.2395,Low
SUB01500,CUST03668,monthly,skincare,574,False,2.49,0.2306,Low
SUB01501,CUST03669,quarterly,supplements,578,False,1.92,0.0015,Low
SUB01502,CUST03672,monthly,supplements,569,False,3.71,0.3615,Medium
SUB01503,CUST03673,quarterly,skincare,555,False,2.19,0.0013,Low
SUB01504,CUST03674,monthly,skincare,556,False,5.08,0.3059,Low
SUB01505,CUST03678,quarterly,supplements,575,False,1.74,0.0016,Low
SUB01506,CUST03680,monthly,supplements,568,False,3.69,0.3623,Medium
SUB01507,CUST03688,monthly,haircare,576,False,4.3,0.2942,Low
