subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band,top_churn_driver
SUB00950,CUST02385,monthly,skincare,30,True,0.0,0.9146,High,total_net_revenue
SUB00951,CUST02387,quarterly,haircare,689,False,3.52,0.1669,Low,order_interval_days
SUB00952,CUST02391,monthly,supplements,120,True,0.0,0.647,Medium,order_interval_days
SUB00953,CUST02392,monthly,supplements,682,False,8.71,0.3606,Medium,cohort_quarter
SUB00954,CUST02394,monthly,wellness_bundle,150,True,0.0,0.344,Medium,total_net_revenue
SUB00955,CUST02395,quarterly,skincare,702,False,6.04,0.222,Low,order_interval_days
SUB00956,CUST02396,monthly,skincare,690,False,11.74,0.4331,Medium,total_net_revenue
SUB00957,CUST02398,monthly,skincare,692,False,7.67,0.3602,Medium,cohort_quarter
SUB00958,CUST02399,quarterly,supplements,691,False,1.64,0.1625,Low,order_interval_days
SUB00959,CUST02402,quarterly,wellness_bundle,678,False,6.52,0.2579,Low,order_interval_days
SUB00960,CUST02403,quarterly,skincare,687,False,3.95,0.2676,Low,order_interval_days
SUB00961,CUST02406,quarterly,skincare,90,True,0.0,0.3401,Medium,order_interval_days
SUB00962,CUST02411,monthly,haircare,695,False,10.39,0.3482,Medium,cohort_quarter
SUB00963,CUST02413,monthly,skincare,90,True,0.0,0.7064,High,order_interval_days
SUB00964,CUST02418,quarterly,skincare,690,False,4.21,0.3168,Low,order_interval_days
SUB00965,CUST02419,quarterly,wellness_bundle,695,False,6.81,0.2365,Low,order_interval_days
SUB00966,CUST02423,monthly,wellness_bundle,697,False,16.59,0.3001,Low,total_net_revenue
SUB00967,CUST02424,monthly,wellness_bundle,679,False,20.23,0.3433,Medium,total_net_revenue
SUB00968,CUST02430,quarterly,skincare,682,False,3.66,0.1919,Low,order_interval_days
SUB00969,CUST02431,monthly,skincare,682,False,9.8,0.2815,Low,cohort_quarter
SUB00970,CUST02449,quarterly,haircare,696,False,3.7,0.1828,Low,order_interval_days
SUB00971,CUST02456,quarterly,supplements,688,False,1.68,0.1625,Low,order_interval_days
SUB00972,CUST02457,monthly,haircare,693,False,10.01,0.3381,Medium,cohort_quarter
SUB00973,CUST02459,quarterly,skincare,677,False,4.02,0.2644,Low,order_interval_days
SUB00974,CUST02460,monthly,supplements,689,False,7.63,0.3888,Medium,cohort_quarter
SUB00975,CUST02462,monthly,haircare,691,False,9.95,0.251,Low,cohort_quarter
SUB00976,CUST02464,quarterly,supplements,702,False,4.49,0.1429,Low,order_interval_days
SUB00977,CUST02465,monthly,skincare,60,True,0.0,0.9134,High,total_net_revenue
SUB00978,CUST02467,monthly,wellness_bundle,682,False,19.21,0.3378,Medium,total_net_revenue
SUB00979,CUST02468,monthly,haircare,90,True,0.0,0.7414,High,order_interval_days
SUB00980,CUST02471,monthly,skincare,681,False,9.91,0.2963,Low,cohort_quarter
SUB00981,CUST02473,monthly,skincare,30,True,0.0,0.9056,High,total_net_revenue
SUB00982,CUST02474,quarterly,supplements,689,False,3.09,0.0934,Low,order_interval_days
SUB00983,CUST02476,quarterly,haircare,700,False,3.2,0.1549,Low,order_interval_days
SUB00984,CUST02477,quarterly,skincare,698,False,3.97,0.2913,Low,order_interval_days
SUB00985,CUST02480,monthly,supplements,680,False,8.86,0.3464,Medium,cohort_quarter
SUB00986,CUST02482,quarterly,skincare,685,False,3.99,0.2671,Low,order_interval_days
SUB00987,CUST02483,monthly,skincare,704,False,9.5,0.3273,Low,cohort_quarter
SUB00988,CUST02484,monthly,skincare,30,True,0.0,0.9146,High,total_net_revenue
SUB00989,CUST02487,monthly,skincare,60,True,0.0,0.8816,High,total_orders
SUB00990,CUST02488,monthly,supplements,684,False,7.84,0.5071,Medium,cohort_quarter
SUB00991,CUST02489,quarterly,supplements,686,False,3.27,0.1221,Low,order_interval_days
SUB00992,CUST02490,monthly,haircare,676,False,8.94,0.2573,Low,cohort_quarter
SUB00993,CUST02492,monthly,wellness_bundle,696,False,20.18,0.3067,Low,total_net_revenue
SUB00994,CUST02495,quarterly,supplements,687,False,2.9,0.0948,Low,order_interval_days
SUB00995,CUST02496,quarterly,supplements,693,False,3.16,0.1059,Low,order_interval_days
SUB00996,CUST02497,monthly,haircare,697,False,7.98,0.2786,Low,cohort_quarter
SUB00997,CUST02498,monthly,supplements,120,True,0.0,0.6686,High,total_net_revenue
SUB00998,CUST02499,monthly,supplements,120,True,0.0,0.6058,Medium,order_interval_days
SUB00999,CUST02500,quarterly,wellness_bundle,699,False,6.37,0.2573,Low,order_interval_days
SUB01000,CUST02501,monthly,skincare,90,True,0.0,0.692,High,order_interval_days
SUB01001,CUST02502,quarterly,skincare,699,False,3.75,0.1839,Low,order_interval_days
SUB01002,CUST02503,monthly,supplements,90,True,0.0,0.7459,High,total_net_revenue
SUB01003,CUST02505,quarterly,haircare,685,False,3.58,0.1687,Low,order_interval_days
SUB01004,CUST02508,monthly,supplements,701,False,10.03,0.2716,Low,cohort_quarter
SUB01005,CUST02509,monthly,haircare,688,False,10.87,0.4237,Medium,total_net_revenue
SUB01006,CUST02510,quarterly,haircare,678,False,3.63,0.1707,Low,order_interval_days
SUB01007,CUST02511,quarterly,supplements,683,False,2.85,0.0928,Low,order_interval_days
SUB01008,CUST02512,quarterly,wellness_bundle,676,False,7.02,0.2365,Low,order_interval_days
SUB01009,CUST02513,monthly,skincare,694,False,11.47,0.3835,Medium,cohort_quarter
SUB01010,CUST02514,monthly,haircare,680,False,10.97,0.3353,Medium,cohort_quarter
SUB01011,CUST02517,monthly,skincare,90,True,0.0,0.7472,High,order_interval_days
SUB01012,CUST02519,monthly,wellness_bundle,150,True,0.0,0.3926,Medium,total_net_revenue
SUB01013,CUST02520,monthly,skincare,120,True,0.0,0.535,Medium,cohort_quarter
SUB01014,CUST02521,quarterly,skincare,694,False,3.69,0.201,Low,order_interval_days
SUB01015,CUST02522,monthly,wellness_bundle,688,False,18.79,0.3204,Low,total_net_revenue
SUB01016,CUST02524,quarterly,skincare,677,False,2.17,0.1687,Low,order_interval_days
SUB01017,CUST02525,monthly,supplements,676,False,9.01,0.3816,Medium,cohort_quarter
SUB01018,CUST02526,monthly,skincare,700,False,11.68,0.3978,Medium,cohort_quarter
SUB01019,CUST02527,quarterly,supplements,700,False,3.07,0.0934,Low,order_interval_days
SUB01020,CUST02529,quarterly,haircare,699,False,3.59,0.198,Low,order_interval_days
SUB01021,CUST02533,monthly,supplements,690,False,9.04,0.4932,Medium,cohort_quarter
SUB01022,CUST02534,monthly,haircare,676,False,10.46,0.2739,Low,cohort_quarter
SUB01023,CUST02535,quarterly,skincare,675,False,2.14,0.1719,Low,order_interval_days
SUB01024,CUST02536,quarterly,skincare,694,False,4.03,0.2948,Low,order_interval_days
SUB01025,CUST02537,monthly,skincare,681,False,11.81,0.4363,Medium,total_net_revenue
SUB01026,CUST02541,quarterly,supplements,703,False,4.33,0.1474,Low,order_interval_days
SUB01027,CUST02544,monthly,skincare,695,False,10.98,0.3201,Low,cohort_quarter
SUB01028,CUST02545,monthly,wellness_bundle,679,False,19.24,0.3528,Medium,total_net_revenue
SUB01029,CUST02546,quarterly,haircare,686,False,3.61,0.1707,Low,order_interval_days
SUB01030,CUST02547,monthly,haircare,90,True,0.0,0.732,High,order_interval_days
SUB01031,CUST02548,monthly,skincare,680,False,11.38,0.3557,Medium,cohort_quarter
SUB01032,CUST02549,monthly,skincare,687,False,9.71,0.2579,Low,cohort_quarter
SUB01033,CUST02550,monthly,supplements,675,False,9.08,0.3357,Medium,cohort_quarter
SUB01034,CUST02551,monthly,supplements,691,False,9.21,0.3788,Medium,cohort_quarter
SUB01035,CUST02552,monthly,wellness_bundle,680,False,16.52,0.2749,Low,total_net_revenue
SUB01036,CUST02553,quarterly,skincare,680,False,3.76,0.201,Low,order_interval_days
SUB01037,CUST02554,quarterly,supplements,701,False,4.55,0.1463,Low,order_interval_days
SUB01038,CUST02555,quarterly,skincare,687,False,3.93,0.2609,Low,order_interval_days
SUB01039,CUST02557,quarterly,supplements,680,False,2.92,0.0948,Low,order_interval_days
SUB01040,CUST02558,monthly,skincare,675,False,12.58,0.4393,Medium,total_net_revenue
SUB01041,CUST02560,monthly,supplements,30,True,0.0,0.8967,High,total_net_revenue
SUB01042,CUST02561,monthly,haircare,701,False,12.13,0.3998,Medium,total_net_revenue
SUB01043,CUST02562,monthly,skincare,150,True,0.0,0.3995,Medium,cohort_quarter
SUB01044,CUST02563,monthly,wellness_bundle,682,False,19.87,0.3443,Medium,total_net_revenue
SUB01045,CUST02564,monthly,supplements,30,True,0.0,0.8166,High,total_orders
SUB01046,CUST02567,monthly,skincare,675,False,10.15,0.2655,Low,cohort_quarter
SUB01047,CUST02569,monthly,haircare,701,False,10.09,0.2135,Low,cohort_quarter
SUB01048,CUST02570,monthly,supplements,687,False,8.91,0.3257,Low,cohort_quarter
SUB01049,CUST02572,monthly,haircare,681,False,10.35,0.3374,Medium,cohort_quarter
SUB01050,CUST02573,monthly,haircare,679,False,10.62,0.2701,Low,cohort_quarter
SUB01051,CUST02574,monthly,supplements,676,False,7.85,0.3747,Medium,cohort_quarter
SUB01052,CUST02575,monthly,haircare,682,False,10.33,0.4297,Medium,cohort_quarter
SUB01053,CUST02576,quarterly,supplements,696,False,2.77,0.0969,Low,order_interval_days
SUB01054,CUST02577,monthly,wellness_bundle,696,False,18.76,0.3161,Low,total_net_revenue
SUB01055,CUST02578,monthly,skincare,60,True,0.0,0.9088,High,total_net_revenue
SUB01056,CUST02579,monthly,skincare,677,False,11.89,0.3888,Medium,cohort_quarter
SUB01057,CUST02581,monthly,wellness_bundle,60,True,0.0,0.6356,Medium,total_orders
SUB01058,CUST02583,quarterly,wellness_bundle,689,False,6.64,0.2391,Low,order_interval_days
SUB01059,CUST02587,monthly,supplements,90,True,0.0,0.7555,High,total_net_revenue
SUB01060,CUST02590,quarterly,wellness_bundle,677,False,6.44,0.2604,Low,order_interval_days
SUB01061,CUST02591,monthly,supplements,60,True,0.0,0.9049,High,total_net_revenue
SUB01062,CUST02593,monthly,skincare,663,False,9.92,0.3754,Medium,cohort_month
SUB01063,CUST02608,monthly,skincare,90,True,0.0,0.5657,Medium,cohort_month
SUB01064,CUST02610,quarterly,supplements,649,False,3.27,0.0649,Low,order_interval_days
SUB01065,CUST02611,monthly,supplements,666,False,7.75,0.4442,Medium,cohort_month
SUB01066,CUST02612,monthly,wellness_bundle,654,False,13.95,0.2685,Low,cohort_month
SUB01067,CUST02616,monthly,haircare,657,False,8.98,0.3322,Medium,cohort_month
SUB01068,CUST02621,monthly,haircare,658,False,7.48,0.2607,Low,cohort_month
SUB01069,CUST02625,monthly,skincare,651,False,8.7,0.3311,Medium,cohort_month
SUB01070,CUST02630,quarterly,supplements,670,False,3.29,0.0801,Low,order_interval_days
SUB01071,CUST02631,quarterly,haircare,646,False,3.85,0.1316,Low,order_interval_days
SUB01072,CUST02632,quarterly,wellness_bundle,668,False,6.72,0.2534,Low,order_interval_days
SUB01073,CUST02634,monthly,supplements,120,True,0.0,0.4125,Medium,cohort_month
SUB01074,CUST02636,quarterly,haircare,653,False,3.63,0.1291,Low,order_interval_days
SUB01075,CUST02637,monthly,supplements,646,False,6.41,0.3854,Medium,cohort_month
SUB01076,CUST02638,monthly,supplements,30,True,0.0,0.8495,High,total_orders
SUB01077,CUST02644,monthly,haircare,651,False,9.6,0.4179,Medium,cohort_month
SUB01078,CUST02652,quarterly,skincare,655,False,4.31,0.2981,Low,order_interval_days
SUB01079,CUST02664,monthly,haircare,670,False,8.75,0.3944,Medium,cohort_month
SUB01080,CUST02681,monthly,supplements,663,False,7.48,0.3771,Medium,cohort_month
SUB01081,CUST02682,monthly,haircare,648,False,9.43,0.4041,Medium,cohort_month
SUB01082,CUST02684,quarterly,haircare,661,False,3.38,0.1063,Low,order_interval_days
SUB01083,CUST02686,monthly,supplements,651,False,7.8,0.466,Medium,cohort_month
SUB01084,CUST02690,quarterly,haircare,658,False,3.74,0.1125,Low,order_interval_days
SUB01085,CUST02697,monthly,supplements,658,False,6.63,0.468,Medium,cohort_month
SUB01086,CUST02698,quarterly,skincare,646,False,4.23,0.255,Low,order_interval_days
SUB01087,CUST02700,monthly,skincare,646,False,10.27,0.3994,Medium,cohort_month
SUB01088,CUST02701,monthly,skincare,90,True,0.0,0.5315,Medium,cohort_month
SUB01089,CUST02706,monthly,wellness_bundle,651,False,17.26,0.3079,Low,cohort_month
SUB01090,CUST02708,quarterly,skincare,653,False,2.15,0.1448,Low,order_interval_days
SUB01091,CUST02709,monthly,skincare,90,True,0.0,0.5122,Medium,cohort_month
SUB01092,CUST02714,monthly,wellness_bundle,645,False,18.21,0.2873,Low,total_net_revenue
SUB01093,CUST02715,monthly,wellness_bundle,90,True,0.0,0.4674,Medium,cohort_month
SUB01094,CUST02718,monthly,supplements,647,False,7.87,0.4646,Medium,cohort_month
SUB01095,CUST02719,monthly,wellness_bundle,671,False,19.91,0.2821,Low,total_net_revenue
SUB01096,CUST02721,monthly,skincare,665,False,10.17,0.3705,Medium,cohort_month
SUB01097,CUST02724,monthly,supplements,669,False,7.84,0.3608,Medium,cohort_month
SUB01098,CUST02728,quarterly,skincare,646,False,4.53,0.3107,Low,order_interval_days
SUB01099,CUST02731,monthly,supplements,120,True,0.0,0.4353,Medium,total_net_revenue
SUB01100,CUST02735,monthly,skincare,658,False,8.58,0.3311,Medium,cohort_month
SUB01101,CUST02737,monthly,haircare,657,False,7.44,0.3796,Medium,cohort_month
SUB01102,CUST02739,quarterly,skincare,667,False,3.96,0.1489,Low,order_interval_days
SUB01103,CUST02741,quarterly,haircare,673,False,3.48,0.1414,Low,order_interval_days
SUB01104,CUST02743,monthly,haircare,650,False,9.05,0.3312,Medium,cohort_month
SUB01105,CUST02745,monthly,haircare,90,True,0.0,0.5622,Medium,cohort_month
SUB01106,CUST02746,quarterly,supplements,651,False,3.09,0.0695,Low,order_interval_days
SUB01107,CUST02754,monthly,skincare,60,True,0.0,0.8091,High,total_orders
SUB01108,CUST02757,monthly,supplements,649,False,7.85,0.3563,Medium,cohort_month
SUB01109,CUST02764,monthly,wellness_bundle,670,False,12.86,0.2934,Low,cohort_month
SUB01110,CUST02765,monthly,wellness_bundle,662,False,14.25,0.2636,Low,cohort_month
SUB01111,CUST02768,quarterly,supplements,673,False,2.98,0.0692,Low,order_interval_days
SUB01112,CUST02779,monthly,haircare,673,False,8.89,0.1987,Low,cohort_month
SUB01113,CUST02780,monthly,haircare,661,False,9.23,0.35,Medium,cohort_month
SUB01114,CUST02794,quarterly,supplements,647,False,3.33,0.0669,Low,order_interval_days
SUB01115,CUST02799,quarterly,skincare,663,False,3.83,0.1523,Low,order_interval_days
SUB01116,CUST02803,monthly,haircare,669,False,7.21,0.3826,Medium,cohort_month
SUB01117,CUST02804,monthly,supplements,667,False,7.62,0.4641,Medium,cohort_month
SUB01118,CUST02808,monthly,skincare,653,False,10.6,0.3798,Medium,cohort_month
SUB01119,CUST02809,monthly,skincare,60,True,0.0,0.8454,High,total_net_revenue
SUB01120,CUST02817,quarterly,skincare,647,False,4.14,0.1697,Low,order_interval_days
SUB01121,CUST02820,quarterly,supplements,650,False,3.33,0.0681,Low,order_interval_days
SUB01122,CUST02825,monthly,skincare,659,False,10.51,0.3542,Medium,cohort_month
SUB01123,CUST02827,monthly,supplements,670,False,4.88,0.414,Medium,cohort_month
SUB01124,CUST02830,monthly,haircare,659,False,7.59,0.2546,Low,cohort_month
SUB01125,CUST02831,monthly,supplements,654,False,7.88,0.4455,Medium,cohort_month
SUB01126,CUST02835,monthly,haircare,657,False,8.98,0.2728,Low,cohort_month
SUB01127,CUST02838,quarterly,haircare,673,False,3.41,0.1462,Low,order_interval_days
SUB01128,CUST02839,monthly,skincare,652,False,8.56,0.3311,Medium,cohort_month
SUB01129,CUST02840,quarterly,haircare,649,False,3.77,0.1096,Low,order_interval_days
SUB01130,CUST02846,monthly,wellness_bundle,669,False,16.81,0.2927,Low,total_net_revenue
SUB01131,CUST02848,quarterly,haircare,658,False,3.73,0.1125,Low,order_interval_days
SUB01132,CUST02850,quarterly,supplements,665,False,3.28,0.0793,Low,order_interval_days
SUB01133,CUST02851,quarterly,haircare,644,False,3.79,0.1096,Low,order_interval_days
SUB01134,CUST02852,quarterly,haircare,650,False,3.49,0.1563,Low,order_interval_days
SUB01135,CUST02853,monthly,skincare,653,False,9.13,0.3402,Medium,cohort_month
SUB01136,CUST02854,monthly,supplements,666,False,8.05,0.4081,Medium,cohort_month
SUB01137,CUST02856,monthly,supplements,60,True,0.0,0.8547,High,total_net_revenue
SUB01138,CUST02857,monthly,supplements,659,False,7.95,0.4248,Medium,cohort_month
SUB01139,CUST02858,quarterly,supplements,645,False,3.36,0.072,Low,order_interval_days
SUB01140,CUST02859,monthly,skincare,659,False,8.32,0.2312,Low,cohort_month
SUB01141,CUST02860,monthly,skincare,60,True,0.0,0.687,High,total_net_revenue
SUB01142,CUST02862,monthly,skincare,150,True,0.0,0.3707,Medium,cohort_month
SUB01143,CUST02863,monthly,skincare,649,False,10.3,0.3736,Medium,cohort_month
SUB01144,CUST02866,monthly,supplements,663,False,7.74,0.4016,Medium,cohort_month
SUB01145,CUST02867,quarterly,supplements,90,True,0.0,0.0793,Low,order_interval_days
SUB01146,CUST02869,monthly,supplements,667,False,6.4,0.4906,Medium,cohort_month
SUB01147,CUST02870,monthly,supplements,661,False,7.94,0.3573,Medium,cohort_month
SUB01148,CUST02873,quarterly,supplements,653,False,3.51,0.152,Low,order_interval_days
SUB01149,CUST02875,quarterly,supplements,653,False,3.28,0.0649,Low,order_interval_days
SUB01150,CUST02876,monthly,supplements,663,False,7.79,0.4442,Medium,cohort_month
SUB01151,CUST02877,monthly,wellness_bundle,673,False,16.37,0.2436,Low,cohort_month
SUB01152,CUST02879,monthly,skincare,90,True,0.0,0.5908,Medium,cohort_month
SUB01153,CUST02880,monthly,supplements,652,False,7.64,0.4098,Medium,cohort_month
SUB01154,CUST02883,monthly,haircare,90,True,0.0,0.6178,Medium,order_interval_days
SUB01155,CUST02884,monthly,wellness_bundle,649,False,16.16,0.3166,Low,cohort_month
SUB01156,CUST02886,monthly,haircare,60,True,0.0,0.8124,High,total_net_revenue
SUB01157,CUST02888,monthly,supplements,645,False,8.31,0.3425,Medium,cohort_month
SUB01158,CUST02892,monthly,supplements,30,True,0.0,0.8453,High,total_net_revenue
SUB01159,CUST02893,quarterly,wellness_bundle,655,False,6.83,0.2534,Low,order_interval_days
SUB01160,CUST02896,monthly,haircare,90,True,0.0,0.6475,Medium,total_net_revenue
SUB01161,CUST02899,monthly,wellness_bundle,668,False,14.55,0.2809,Low,cohort_month
SUB01162,CUST02900,monthly,wellness_bundle,90,True,0.0,0.4409,Medium,cohort_month
SUB01163,CUST02901,monthly,skincare,659,False,10.46,0.3825,Medium,cohort_month
SUB01164,CUST02902,quarterly,supplements,660,False,2.98,0.0685,Low,order_interval_days
SUB01165,CUST02904,monthly,supplements,90,True,0.0,0.627,Medium,total_net_revenue
SUB01166,CUST02905,quarterly,supplements,661,False,3.17,0.0644,Low,order_interval_days
SUB01167,CUST02906,quarterly,skincare,672,False,3.79,0.1557,Low,order_interval_days
SUB01168,CUST02907,quarterly,haircare,654,False,3.53,0.1442,Low,order_interval_days
SUB01169,CUST02908,monthly,skincare,650,False,10.35,0.3662,Medium,cohort_month
SUB01170,CUST02909,monthly,skincare,659,False,9.65,0.3112,Low,cohort_month
SUB01171,CUST02911,quarterly,skincare,660,False,3.9,0.1495,Low,order_interval_days
SUB01172,CUST02912,monthly,supplements,660,False,7.78,0.3853,Medium,cohort_month
SUB01173,CUST02913,monthly,haircare,662,False,8.15,0.2765,Low,cohort_month
SUB01174,CUST02915,monthly,haircare,120,True,0.0,0.422,Medium,cohort_month
SUB01175,CUST02917,monthly,supplements,60,True,0.0,0.8547,High,total_net_revenue
SUB01176,CUST02918,quarterly,skincare,673,False,4.12,0.2852,Low,order_interval_days
SUB01177,CUST02919,monthly,supplements,671,False,8.96,0.2852,Low,cohort_month
SUB01178,CUST02920,quarterly,haircare,644,False,3.75,0.1125,Low,order_interval_days
SUB01179,CUST02923,quarterly,skincare,659,False,4.2,0.2872,Low,order_interval_days
SUB01180,CUST02925,monthly,supplements,654,False,7.59,0.4755,Medium,cohort_month
SUB01181,CUST02926,quarterly,haircare,669,False,3.79,0.1425,Low,order_interval_days
SUB01182,CUST02927,monthly,supplements,671,False,8.14,0.243,Low,cohort_month
SUB01183,CUST02930,monthly,haircare,660,False,9.02,0.2682,Low,cohort_month
SUB01184,CUST02932,monthly,skincare,649,False,10.01,0.4054,Medium,cohort_month
SUB01185,CUST02934,monthly,supplements,672,False,9.0,0.3752,Medium,cohort_month
SUB01186,CUST02950,monthly,skincare,617,False,8.39,0.4368,Medium,cohort_month
SUB01187,CUST02951,quarterly,supplements,641,False,3.4,0.0888,Low,order_interval_days
SUB01188,CUST02953,monthly,haircare,635,False,7.26,0.4104,Medium,cohort_month
SUB01189,CUST02965,monthly,skincare,30,True,0.0,0.5918,Medium,total_orders
SUB01190,CUST02966,monthly,haircare,634,False,7.52,0.3493,Medium,cohort_month
SUB01191,CUST02968,monthly,skincare,618,False,8.19,0.3949,Medium,cohort_month
SUB01192,CUST02972,quarterly,supplements,628,False,3.11,0.0742,Low,order_interval_days
SUB01193,CUST02975,monthly,skincare,638,False,8.71,0.3898,Medium,cohort_month
SUB01194,CUST02976,monthly,supplements,90,True,0.0,0.6722,High,total_net_revenue
SUB01195,CUST02979,monthly,wellness_bundle,623,False,14.79,0.2434,Low,cohort_month
SUB01196,CUST02980,monthly,skincare,60,True,0.0,0.718,High,cohort_month
SUB01197,CUST02982,quarterly,supplements,642,False,3.38,0.0873,Low,order_interval_days
SUB01198,CUST02983,monthly,skincare,614,False,8.53,0.4363,Medium,cohort_month
SUB01199,CUST02986,quarterly,supplements,619,False,3.37,0.0711,Low,order_interval_days
SUB01200,CUST02989,quarterly,supplements,627,False,3.59,0.1218,Low,order_interval_days
SUB01201,CUST02990,monthly,supplements,619,False,6.75,0.4664,Medium,cohort_month
SUB01202,CUST02991,monthly,supplements,90,True,0.0,0.5996,Medium,total_net_revenue
SUB01203,CUST02994,monthly,haircare,615,False,7.99,0.4913,Medium,cohort_month
SUB01204,CUST02995,monthly,haircare,618,False,7.51,0.4616,Medium,cohort_month
SUB01205,CUST02998,quarterly,skincare,635,False,4.31,0.3109,Low,order_interval_days
SUB01206,CUST03000,monthly,wellness_bundle,30,True,0.0,0.6625,High,total_orders
SUB01207,CUST03003,quarterly,supplements,637,False,3.41,0.0832,Low,order_interval_days
SUB01208,CUST03007,quarterly,haircare,638,False,3.58,0.1644,Low,order_interval_days
SUB01209,CUST03019,monthly,supplements,617,False,5.62,0.5955,Medium,total_net_revenue
SUB01210,CUST03022,monthly,haircare,617,False,7.87,0.4662,Medium,cohort_month
SUB01211,CUST03024,monthly,skincare,624,False,8.27,0.4244,Medium,cohort_month
SUB01212,CUST03027,monthly,skincare,637,False,8.49,0.397,Medium,cohort_month
SUB01213,CUST03028,quarterly,skincare,629,False,2.31,0.1488,Low,order_interval_days
SUB01214,CUST03041,quarterly,supplements,622,False,3.34,0.0759,Low,order_interval_days
SUB01215,CUST03042,quarterly,skincare,623,False,3.98,0.1392,Low,order_interval_days
SUB01216,CUST03045,quarterly,supplements,617,False,3.62,0.0919,Low,order_interval_days
SUB01217,CUST03049,monthly,wellness_bundle,622,False,14.64,0.2496,Low,cohort_month
SUB01218,CUST03050,monthly,skincare,617,False,8.33,0.4272,Medium,cohort_month
SUB01219,CUST03051,monthly,wellness_bundle,30,True,0.0,0.7434,High,total_orders
SUB01220,CUST03052,quarterly,skincare,623,False,4.17,0.1744,Low,order_interval_days
SUB01221,CUST03053,quarterly,skincare,637,False,2.34,0.1474,Low,order_interval_days
SUB01222,CUST03055,monthly,skincare,615,False,8.64,0.3898,Medium,cohort_month
SUB01223,CUST03057,monthly,skincare,636,False,8.36,0.3893,Medium,cohort_month
SUB01224,CUST03061,monthly,haircare,90,True,0.0,0.5175,Medium,cohort_month
SUB01225,CUST03065,monthly,skincare,638,False,8.36,0.3923,Medium,cohort_month
SUB01226,CUST03067,monthly,skincare,620,False,8.53,0.3934,Medium,cohort_month
SUB01227,CUST03068,monthly,supplements,627,False,6.75,0.4965,Medium,cohort_month
SUB01228,CUST03069,quarterly,skincare,634,False,4.2,0.1873,Low,order_interval_days
SUB01229,CUST03070,monthly,haircare,641,False,7.67,0.3239,Low,cohort_month
SUB01230,CUST03077,monthly,supplements,627,False,5.29,0.5868,Medium,total_net_revenue
SUB01231,CUST03078,monthly,supplements,622,False,6.63,0.6497,Medium,cohort_month
SUB01232,CUST03079,monthly,supplements,637,False,6.6,0.5851,Medium,cohort_month
SUB01233,CUST03080,monthly,supplements,631,False,5.32,0.5868,Medium,total_net_revenue
SUB01234,CUST03081,monthly,skincare,636,False,6.74,0.4263,Medium,cohort_month
SUB01235,CUST03082,monthly,haircare,641,False,7.86,0.3267,Low,cohort_month
SUB01236,CUST03083,quarterly,haircare,637,False,3.81,0.1254,Low,order_interval_days
SUB01237,CUST03085,monthly,supplements,616,False,6.59,0.5521,Medium,total_net_revenue
SUB01238,CUST03086,monthly,skincare,30,True,0.0,0.8106,High,total_net_revenue
SUB01239,CUST03087,monthly,haircare,30,True,0.0,0.8052,High,total_net_revenue
SUB01240,CUST03090,monthly,wellness_bundle,637,False,14.26,0.2496,Low,cohort_month
SUB01241,CUST03091,monthly,haircare,619,False,7.82,0.3921,Medium,cohort_month
SUB01242,CUST03092,monthly,supplements,90,True,0.0,0.5797,Medium,total_net_revenue
SUB01243,CUST03095,monthly,wellness_bundle,629,False,14.58,0.2475,Low,cohort_month
SUB01244,CUST03097,quarterly,supplements,631,False,2.02,0.1434,Low,order_interval_days
SUB01245,CUST03098,monthly,skincare,616,False,8.75,0.3972,Medium,cohort_month
SUB01246,CUST03099,monthly,wellness_bundle,626,False,14.23,0.2832,Low,cohort_month
SUB01247,CUST03100,monthly,skincare,635,False,8.77,0.3857,Medium,cohort_month
SUB01248,CUST03101,monthly,wellness_bundle,642,False,17.42,0.2262,Low,cohort_month
SUB01249,CUST03102,monthly,skincare,615,False,8.53,0.4078,Medium,cohort_month
SUB01250,CUST03104,monthly,skincare,642,False,8.39,0.2104,Low,cohort_month
SUB01251,CUST03105,monthly,haircare,623,False,7.76,0.4646,Medium,cohort_month
SUB01252,CUST03106,monthly,skincare,636,False,8.57,0.4039,Medium,cohort_month
SUB01253,CUST03112,monthly,haircare,625,False,6.22,0.5276,Medium,cohort_month
SUB01254,CUST03113,quarterly,haircare,632,False,3.88,0.1271,Low,order_interval_days
SUB01255,CUST03114,monthly,supplements,615,False,5.24,0.4975,Medium,cohort_month
SUB01256,CUST03116,monthly,skincare,625,False,6.68,0.4765,Medium,cohort_month
SUB01257,CUST03118,monthly,skincare,618,False,8.79,0.4021,Medium,cohort_month
SUB01258,CUST03119,monthly,skincare,626,False,9.02,0.3821,Medium,cohort_month
SUB01259,CUST03120,monthly,skincare,624,False,8.38,0.4454,Medium,cohort_month
SUB01260,CUST03122,quarterly,supplements,615,False,3.59,0.0894,Low,order_interval_days
SUB01261,CUST03125,monthly,skincare,617,False,8.42,0.4034,Medium,cohort_month
SUB01262,CUST03126,monthly,skincare,634,False,8.32,0.3934,Medium,cohort_month
SUB01263,CUST03127,quarterly,skincare,622,False,4.52,0.344,Medium,order_interval_days
SUB01264,CUST03128,quarterly,wellness_bundle,90,True,0.0,0.3298,Low,order_interval_days
SUB01265,CUST03130,monthly,haircare,639,False,7.61,0.4689,Medium,cohort_month
SUB01266,CUST03131,quarterly,wellness_bundle,642,False,6.78,0.3035,Low,order_interval_days
